content,is_english
This app total useless. Delivery services too bad . and refund policy are very bad.,True
Rhere are less pick up option,True
Satisfied,True
Unprofessional and irresponsible,True
Bad,True
Always late. Never on time.,True
Good,True
Worst service ever!!The food Doesn't come on time..i ordered a kacchi and i got the kacchi after 2 hours!!,True
Service is good but very disappointing that there is no cancel option. I have made a call to cancel but the Rider didn't pick up the call and also customer service did not work.,True
The customer support is trash and theres no option to cancel order even after immediately placing it! Trying to reach customer support takes 10 businesses days so this app is just absolutely garbage at this point,True
Bad experience,True
There management (food delivery) was disgusting Very unusual,True
Bad service ever and irresponsibility,True
Good but needs to improve more,True
So good,True
Good,True
This is good. There almost all resturents are present according foodpanda but delivery time is too much late,True
"All them ads, yet you don't even deliver in Chittagong.",True
Riders always calling to confirm location is beyond annoying. The UI is bad. The picture of all the food items never loads.,True
Worst experience with their app. In the app showing restaurants have items. When you order something you have to wait 30 minutes to hear from the delivery man that the item is not available in the restaurant. What a harassment and time killing moment! Their CS is responsive but didn't take any initiative.,True
Cart is loading and loading bal,True
This food delivery company is scammer. They contacted with restaurant & providing bad food to customer. Don’t get scammed with their fake offers scam. Be careful guys!,True
worse customer service,True
Happy,True
Better then foodpanda for now.,True
Server down,True
Very unprofessional. I haven’t order received but its show Delived. And I am waiting for two hours.,True
Wonderful,True
Very slow delivery.. most of the time rider spills food while food deliver,True
Worst app in my life.ora order korar 1 hour por order cancel kore then call kore bole restaurant close or item available na.khub e lag kore app.customer service khub kharap,True
It takes them more than 30minutes to inform if a product is available or not.😑 Testing my patience in higher level for this wait limit . Estimated arrival 31 min. 1hr has passed and still no sign of arrival. Its my 3rd time facing this. Never ordering again . Had high hopes,True
"Though the user experience is now slightly better than before, some bugs are still lurking here and there. Besides, numerous essential features are missing e.g. a customer cannot update/cancel his/her order and location after placing the order (there should be a small window of 2-4 minutes). So, both the business team and the dev team should incorporate ideas and features that primarily focus on improving the customer's user experience.",True
Good,True
Good.. rider was awesome,True
Worst service,True
Very fast delivery. Excellent service.,True
Very Good❤️,True
Good,True
So much good💗🖤,True
Best,True
Bad delivery service. Delivery man called me after 30 minutes and the first thing he told me that if i want to cancel the order or not. I told him i want the order. Then he came with the food after 1:30 hour. Foodpanda delivers within 25-30 min from the same restaurant.,True
This app is really helpful and it's service is really best,True
Very disappointed... For the first time i ordered.. and they took the full money for 3 items but gave me 2 items....and when chatted to with the customer service they were slow and unwilling.. but the delivery guy was good... So i uninstalled... And deleted my account.. but kept ss of the complain conversation.... Hope u fix this and make your future customers happy... All the best...,True
Third class app pure waste,True
Where is discount,True
"When I first found my favorite restaurant on Foodie and ordered it, it was delivered very quickly. After that, I put that restaurant in my favorite list, but after a long time, when I went to look for that restaurant, I couldn't find it. So I searched every day, hoping to find it, but I couldn't find it even once. Then I thought about searching with another address. Then when I searched with another address, I found my favorite restaurant, but when I went to my previous address I can't see it.",True
Extremely poor service...waiting for 2 days for a parcel...,True
UX must improve. confused for selection or confirm and order placed is more easy.,True
Bad experience,True
The app is terribly slow,True
Horrible customer service. A restaurant ripped me off and when I complained about it they didn't even try to remedy the situation. Highly not recommended,True
"Terrible! The app can neither identify my address correctly on the map, nor does it let me enter it manually. No point in ordering if my food goes to the wrong address.",True
disgusting food and rider service,True
Great,True
Good,True
Terrible service assign rider automatically even if rider not available and also no cancellation policy which is disturbing for the user,True
"The Foodi app is so bad, but the delivery man was good",True
"It worked good at first but then I'm unable of applying any promo code, and now everytime I want to place an order it says something is wrong and takes me back to browsing.",True
"Good app. my User experience was so good with it. Gives push notification for all the actions of a running order, from start to end, allows to track the rider.",True
Good,True
Too much delivery time,True
Worst app ever there was many food delivery app but this one is worst its been 1 hour my food didn't arrive also the app doesn't notify me anything the restaurant is only 2km away from my home the app shows the food is preparing i call the rider rider told me it takes another 30 minutes it's this kind of a joke. In a single word worst apl,True
Worst experience ever. After ordering food it appeared at my doorstep after 1.30+ hour. Meanwhile I am trying to contact support Through app there is no response. Shame the way they treat their customers.,True
Now the food service is excellent but the app is one of the worst out there!,True
They deliver whole night. And the price is way less,True
Good,True
Amar payment method e cash on delivery keno asce na.,True
0 star rated app.worst app I ever had seen...💩💩💩,True
Worst app ever seen alltime going to order a food it looks fully fine bu when confirming order it says something went wrong,True
"App interferences are really good & faster delivery service. I believe, they will provide delivery coverage in all cities of BD soon.",True
Worst app ever. I ordered food and make payment with bkash. After 1hr restaurant said some foods are not available. Rider said he contacted with their office but now they are not cancelling my order and refund my money.,True
I ordered food but restaurant didn't delivery me . The rider called me and saying that the food isn't Available. They didn't cancel my order. The order is still pending. Pice of 💩 app. Foodpanda is better than this app.,True
"Bad at communicating... Poor restaurant service and also customer service is very bad,not responsive",True
It’s very bad,True
Good,True
Good Experience fast delivery,True
Instant delivery 🔥,True
Worst app ever . I can't find any restaurants in my area 😕,True
"not recommended (totally waste of time and money) -An hour after the order was confirmed, the rider called to say that the order had to be cancelled. The vendor could not be found/closed. - Most of the food has no pictures -The store is full of unidentifiable & Very few food stores",True
Every time i open the app it wants to get update its so boring,True
Horrible experience with rider. Train your riders if you wanna make sure of quality service. Rider kept me waiting for 1 hour while roaming here and there. Don't know what was he up to. Poor experience.,True
Good,True
First time i use the app... Most valuable part is the quantity of their food was just right....It was the same quantity as like as the normal restaurant food... And the Manual Location system is insane... These are the most important 2 things that I can't find other apps,True
Can't add any promo code. Always say invalid .,True
Refund policy is the worst...,True
"Best service, Quality and Quantity also good.",True
App is too slow. Experience is not good,True
You force flat percent and stop us from using other codes,True
Experienced worst,True
"Very poor response, does not do anything if the food is damaged or inaccurate. Doesn't evem provide a refund, not even a step which should be taken. Everytime when something is off with the food , they do not co operate responsibly. Very poor response.",True
Does work properly.,True
FIX YOUR SUPPORT MAYBE? WHY CAN'T I REACH THE FOODI SUPPORT WHEN SOMETHING I ORDERED 1HR AGO AND DOESN'T SHOW ANY SIGNS OF SHOWING UP!,True
Excellent app with excellent offer,True
This app so poor after browsing when i wanted to view my cart it gave an error and reset to homepage. What's the use of great discount if cant even access it.,True
"Worst customer service. Vouchers dont work, and neither does their incompetent app.",True
They ruined one of my order and when i complained they said they'll look into it but did nothing,True
"The customer service is worst-ever. Without any contact, they cancel order. Their responses don’t meet customer satisfaction. They don’t explain any reason for order cancellation.",True
"Worse experience. Not user friendly & convenient at all. Why restaurants are showing on front end if they closed,?",True
"Apps don't work well, it's work very slow.",True
"Better than foodpanda, it cover a big area than foodpanda, bt there is only few restaurant, bt new restaurant come everyday💖",True
"Worst app with disgusting service...their delevery time is like 1 or 2+++ hour but they show 33-39 munites....I ordered 3 times.. Every single order had been delivered within 1.4h++h.....It is really bad experience but the developer,manager,employees don't make any action with these...so I will delete this app and no longer with this any more...bye bye",True
"They don't fix any order issue, u just have to accept what ever they send, chapri company",True
Two voucher can't be applied at once,True
Wonder interface which helps a lot to find Restaurant and most importantly the Delivery time is very good.,True
Nice 👍,True
Love foody,True
Improved a lot than how it was.,True
Not very good but I think they try to improve,True
Soo good for my location,True
The delivery time is too longer.and the real Time location is not showing the same rider location.when the food comes it soggy,True
Help section does not work,True
Very Slow Apps Slow service,True
nice experience,True
"Far more better than the competitor , well optimised and decorated. And my suggestion will be add system where customers can provide a picture on their review. Because it will be a better for the restaurant's if they provide quality foods and it will be also good for the customers if the restaurant didn't provided quality foods.",True
Very bad service 😀,True
Nice,True
Not pretty bad,True
"Very dissapointing service! Gives promo but deliver the item not ordered but matched with the promo price! Then delivery man tells u to consume the given order & when complaint is done, response is late! Gives voucher as apology but there is so many conditions & can't be used in preferred items of choice!",True
Fake voucher,True
worst food delivery service,True
It's good 9/10 experience,True
This is one of the worst app. It takes low time than Foodpanda. But the food quality of it is very very very bad. I give a suggestion pls anyone don't order food from this . Foodpanda is more better than it .. Also I become sick after taking food from it 😡😡😡😡👎👎👎👎👎👎,True
Too bad,True
"The most abysmal food delivery app. They have employed only one delivery person for the entire city. As a result, I received my food nearly three hours after it was picked up from the restaurant. Just imagine how dreadful their service is.",True
"Garbage service. Delivery man keeps calling me to cancel order because it'll take a while, I get wrong order, delivery takes 2 hours! What a shitshow!",True
Horrible experience !!! Full of bugs and support option doesn't even work 😑 Foodpanda 10 times better,True
"Horrible! It does not matter if you are delivering food at a cheaper cost than the competitors if your Customer Care and Deliverymen are unresponsive. I have experienced many instances where the delivery person simply did not bother to go place an order at the restaurant because he had no money. He did not cancel the order nor update me and after waiting for an hour, this is what he told me. Even today I have faced similar issue. Fix your operations team first before trying to operate.",True
"Most of the time failed to order desired item, due too app issue, informed few times still no progress at all, Update on 15 th Dec 24 This just stupidity one of there store delivered low quality food and after making complains on time they failed to solve the issue after 2 hours, asking me to wait for 24 hours for results. They are copy cat of foodpanda but don't know how to solve issues. Cheap",True
I can't add my address!! facing error everytime!! ridiculous! how am I gonna order if I can't add my address??,True
Divery always ok but quality of food is not enough better,True
"So, poor delivery system. Every time i order food, it shows 20-30 min , but it takes 2 -3 hours to deliver . So disappointing. Also, I couldn't even put my home address there. I don't know why. !!!",True
Very bad experience regarding delivery of the food. The riders are very unprofessional and customer care is not supportive at all. They make their own rule and didn’t care about the customers at all.,True
😠😠😠😠 Your delivery system is too bad. I ordered a dish but you didn't gave me any call or messages and you cancelled my order without any reason 😕😕. I was about give my sister a surprise but you ruined it all 😞😞😞.,True
Foodpanda is much more batter then foodi. So avoid it.,True
"Worst design. And the restaurants are indifferent. After take a order , then suddenly cancelled without any valid reason. Poor service ... It should be given -5 star. But I can't",True
"good deals, but please enforce restaurants to add pictures. otherwise its hard to understand what I'm ordering. i ended up not ordering a few times just because I didn't know what to expect",True
Good,True
This app refund policy is worst. Also the support team's communication is weak. They accept food order but doesn't deliver in time. Also if a restaurant has no food but they accepts order and even they doesn't call to let you know that the food is over. I called them after 1 hour then they checked and let me know that restaurant is closed then why they accept the order and whole night I had to fight with my hunger. Next day they didn't gave me any refund. worst app,True
Nice,True
Worst app I have ever seen,True
"Worst experience. When u only cover less than a hlf km distance then why are u claiming that u can delever food??very low area coverage and no offer found but kacchi vai posted themselves that they have offer on foodie app, but app doesnt even show kacchi vai restaurant even if u search that",True
Help center Doesn't work.,True
"Make 3 orderes, first was fine Second and third order money deducted from the account but there was no active order nor did I receive any.",True
Really amazing.... ❤️,True
Cant find registered restaurant while searching,True
It's not working that's dissapointed,True
"The most unreliable service ever. No logistics, no communication, nothing ever gets delivered on time.",True
"Good food service. But I have some requests, Please place the payment method options at the top. Add a second confirmation option showing the full details and payment method before placing order.",True
"One of the worst food delivery apps ever! They don't have any complaint section for the restaurants or delivery person. They won't even take any responsibility or compensate for late deliveries, bad food or worst packaging condition.",True
It’s a best food delivery app. It offers very much discount on every order. I love itb🖤🖤🔥,True
"Absolutely terrible experience with the FOODI app. My order was delayed for hours with vague status updates. Customer service was responsive but completely unhelpful—they just kept giving generic responses and made no real effort to fix the issue. After waiting forever, the food never even arrived. A complete waste of my time. Stay away from this app!",True
Good,True
The worst app I used ever. Didn't get my food on time. They were late almost 2 hours. I ordered for the first time And get so disappointed. I'll never recommend anyone to use this app ever. And also the management isn't good enough.Also when I want to open the account they gave instructions to use capital letter small letter and so on. I followed all the instructions though the account isn't opened. After so many attempts then I can open my account.,True
Very slow,True
Pls make it available in my location or stop showing me ads,True
Best Food Delivery App Right Now,True
Always best,True
This app is very slow it takes too much time to load between every activity in the app.,True
"Just another pathetic food delivery service that forces us to use Foodpanda. Very frustrating service, ordered food and kept waiting for 2 hours and when called, they are telling that no delivery man is available. What a joke! Also the app is a toy. The development team does not know UX. Also I'm pretty sure, backend is developed by some freshers and inexpert developers. Please hire a good software company if you have wishes to do business in this field.",True
Experiencing significant lag with this app. Needs thorough optimization to perform better.,True
Nice,True
It's super slow and takes a long time to load and update the cart. Better use foodpanda.,True
"There is so much bug, and literally I can't even find a restaurant correctly, it only shows no result found. Is that a joke?",True
Delivery time too slow,True
Best delivery app ... It give us too much discount 😉,True
"Worst company , rider wrost, even they didn't provide my money back even serving food",True
"Worst appppp... When a discount is given, the server hangs and becomes slow. The service area is also very limited. This is the worst app I've seen.",True
Ordered 3 garlic sauce with one of my orders and got only one.But there was no way to contact or complain.,True
Good,True
Getting Better 😄,True
This is a type of scam. Normal food price in restaurant half of it. Showing fake discounts after increasing the price of food. Takes vat where vat is not necessary.,True
Slow working,True
Me and my friends placed order around 9pm and even after an hour there was no update on the food and the food was not even picked up! So we called the rider and he told that he doesn't have enough money for the order to pay the restaurant so he will transfer the order to someone else! And all these happened after an hour and they didn't bothered to call/text. We then called the foodi hotline and they maybe re-routed the order and food was delivered after another 30 mins. So disappointing service,True
Worst selection. I ordered chicken chap they provided quater grill,True
"You guys are no better than Foodpanda or Pathao food like you claim to be. Why is there a 'Minimum order value 100 taka' for every single restaurants? The bachelor's gotta eat guys please understand that. The food prices are going up every single day, the delivery charge is going up 1 taka almost each day, and loads of restaurant unavailable still. Top it off with very laggy and buggy interface and voila! We got a recipe for a perfect disaster that is Foodi.",True
Not good at all..,True
The best app for food delivery as it provides a lot of discounts and good delivery. But restaurants don't follow the given special instructions. FOODI should emphasis them to do this.,True
"App performance is very poor. Takes too much time to load, still cannot even show content. Other than that offers and promos are good.",True
I was tired of foodpanda scams..Foodi is a relief for me..Thanks for your wonderful service.,True
When i order and the app says it'll be delivered in 45 mins i expect it to get delivered in time. If the time passed i want compensation for wasting my time and let me reorder somewhere else. But they don't have anything like that. One time i ordered on 9:30 pm and it came at 11:45 pm. No compensation or anything whatsoever. Fix this and then I'll consider giving more stars.,True
Best food delivery app now just need to update support system 🙏,True
"Foodi is a bad app for food delivery, I have ordered food two time on this app. Both times my order has been canceled and refunded. Both times they told me that the food I ordered was not currently available in the restaurant.",True
"Now giving very good offers. If you can make such an offer up front, others will do much better.",True
Delivery charge tooo much expensive,True
It shows voucher but won't let me apply it just wth is wrong with this app,True
Worst delivery service. Very slow UI.,True
Please lower the price of free delivery for super foodie customer..😔,True
"Their service is very bad👎👎🤬 If you buy food from them, you will have to eat rotten food. Then foodpanda is much better than can't contact them always seems busy.🤬🤬🤬",True
app UI is really good. easy for beginner level users. Ordered food multiple times and it was smooth!,True
Good,True
80% of time it says no restaurant in you location.,True
"First of all, the app is full of bugs and issues,it’s slow and constantly gets stuck. Secondly, I ordered 8 pieces of chicken wings from a renowned restaurant, but 1 piece was missing. I didn’t pay much attention to this matter until I saw someone else mentioning the same issue. Since you are advertising everywhere, claiming to provide discounts and be better than Foodpanda, you should focus on improving your system to meet those expectations.",True
Worst food delivery app. It takes years to load. Too many unnecessary loading. Very very slow and annoying. Please fix it 🙏,True
Excellent very fast service,True
Worst service!,True
Worst food app in Bangladesh. I have tried to order from few days but that buffers only. You should develop or leave this 'lok-thokano' business.😡,True
Awesome,True
In my opinion everything was good!👍🏼,True
Nice,True
"This app actually contains too many bugs. The majority of the time after I order food, that food is not available at the vendor. That's why they cancelled my orders.",True
Delivery coverage poor,True
Nice one,True
"New platfrom and thats why they are giving many lucrative promos, thats good. But the app is somewhat buggy, please work on that. Thank you.",True
Nice experience,True
Destroyed my pizza order which worth over 1000tk.,True
Overall good service.,True
Worst app ever... I ordered chicken khichuri from Dokhina Kitchen but the delivery man gave me beef khichuri.. What kind of joke is it?,True
Another food delivery app in Bangladesh which is very good,True
"I want write note with each food at the selection rather than modifying it at the end of the payment page,, it should be changed. Each item should be available for additional notes separately.",True
Very disgraceful,True
Nice,True
"Very much disappointing.... I ordered 2burgers and they delivered me one whereas I paid full payment for two. Riders were also terribly late and also when I complained, they were very slow to respond and solve the matter.",True
Everything is good,True
"The delivery man did not delivered my ordered food. He went with my food and whenever i called him he make an excuse that no one in front of the gate so he left. He could not wait 10min while my caretaker said he was in the gate. When I called him, he refused to come back or return my food. Then I called to helpline, he said he took a complain. I said solve the matter. But there is no hope.",True
So Slow And the Delivery man so rude And So slow then other App Worst food delivery app in my know,True
Late delivery 🤦🏻‍♂️,True
Good experience,True
Availability low,True
It's not in my area,True
"You're not in our area yet! I live in Rajfulbaria, Savar!",True
Worst experience ever . If you're from mymensingh please don't install or order from the app they did the delivery after 2 and a half hour,True
UI loading a bit slow,True
Well service,True
Good,True
"worst management!!! they cancelled my order but never told me the reason, then i called the restaurant they said foodi didn't have any delivery man that time, but they have their food ready! worst experience ever",True
Worst than i thought,True
Every time delivery men call me to know my address. But I always provide it via text message. Why does it happen? Doesn't the app notify them (delivery men) about the text message?,True
Bad Experience. Order received 1 hours 40 min later.,True
Totally Disgusting. Huge gap between estimated time of delivery & actually delivery time.,True
location tracking system is very bad. may be its a system bug. even delivery man asks for exact location every time,True
"Worst food delivery app,I have ever seen",True
"This is the worst optimized app I've ever used. Slow, I can tell you people did not implement any client side rendering and it's buggy",True
Nice 👍,True
Worst app ever. it always shows that it's not available in my area even though there's souch restaurants around me & i'm live in city,True
"Edit: after i rated low, they fixed the problems and finally i ordered with a crazy discount. Please continue.",True
Good,True
Horrible,True
I suggest to add an order cancelled button..,True
Shows best price and less price than foodpanda(around less than 100tk). I don’t know why people giving it 1stars,True
Nice,True
Worst app ever they definitely need to improve their service's.,True
"Their service were good and fast, loved it. And better than food panda 🐼.",True
Not available in My area,True
Pop,True
It's good but more vouchers would be better,True
Excellent 👍👌,True
I could order from my area before and i made over 25 orders to my area. But suddenly one day it started showing that foodi isn't available in my area. I tried contacting support to make it available again but they won't do it. Terrible mess of an app. would have given atleast 4 stars if it didn't stop showing my location totally out of the blue after so many orders,True
Most pathetic and delayed service ever. The Live chat option:they will never reply your messages.Delivery time is to long.Only dicounts will not be ok if you can not provide the food on Time.,True
Very helpful app.Thanks for the app. I think they should add grocery lists also. That would be very useful.,True
Great at deals Nice service. Wish u good luck And yeah Beat foodpanda!!,True
It took almost two hours to deliver an order! That's insane! Never gonna order again that's for sure!,True
"This is great app,,and so many offers are available here all time",True
Not good 👎👎👎 poor items and Very bad food🤮,True
"I have already uninstalled other food delivery app. Hopefully, foodi will get better and better.",True
"Worst Food delivery app I ever experienced. Dear Founder of Foodi , You need to fire your whole development and design team.",True
Not uesr friendly. It take so much loading.,True
Food delivered on time. Rider was a gentle guy.,True
Over price,True
"Ordered one thing, got another, don't have visible in app support center. If this was foodpanda 🐼. They would at least give me a sorry coupon. Tried this, now uninstalling.",True
Worst app filled with glitches and irresponsible customer support. They don't take accountability for their mistakes and try to force you to receive the order.,True
There's no font in this app. Nothing written in any box. Just pictures and boxes ..,True
Horrible customer service,True
"Too much decent service right now compared to it's opponent, Even they change your meal at free of cost if the restaurant doesn't serve your dish properly.",True
"Although the Foodi has a lot of ways to improve it's service, but as a 6 month working period it has managed a massive improvement on it. Saw a lot of review from a lot of reviewer here, but most of them seems don't know about how to use it actually (illiterate) or their area are not covered by Foodi. That's not Foodi's fault to not covering the area. The user should first know that if Foodi is available on his/her area or not. Anyway some of the peoples came to review here on purpose I think.",True
Worst experience ever!,True
"Can't even add location, neither automatic nor manually, who made this trash and the ads about this app,trash",True
Super slow app. Could not place order,True
Below average,True
"Though the app's response time is a bit slow, i did get food ontime every time i have ordered food. One thing i would like to know why there are advertisements in a service oriented app. It's a bit frustrating.",True
Slow,True
"My house is just 800 meter-1 kilometre away from nearest restaurants and it still shows that delivery is unavailable in my area. While Food Panda delievers just fine. If I lived that close to restaurants I wouldn't order delivery, I would have go and buy myself. Trash app, not recommended",True
Sing up process is very bad,True
Good,True
Worst experience i ever had with this any delivery app.,True
"Disgusting service. I ordered from bfc bailly road,took more than 1hour to delivery also give wrong order. There helpline also useless service. Fb messenger and fb page service is so irresponsive . If u call them they are like, damn care. Taking service through this app is waste of money,time and effort. Totally disaster. Never gonna use this again...never",True
There service are too bed and their customer support executive are brainless garbaje they taken mininum 1 hour to replying a massage very slow service today i unstill the app.,True
Very unprofessional,True
Really buggy. FOODI voucher doesn't work and shows only discount of 100 taka instead of 150 taka as advertised. There is a bug that doesn't even allow to order using the voucher. Also the they don't allow you to delete account which is a violation of their terms and conditions. Horrible experience.,True
Verification otp does not work!,True
"User unfriendly app, Interface is not good..",True
right now best food delivery service in dhaka...,True
Scam,True
I had some issues when I tried to verify my phone number. But This app is improving better than before day by day.,True
"what is the point of giving a discount if you take up 20+% of it as VAT & SD? what are the actual percentages and why are they not mentioned until checkout page arrives? also there are numerous bugs here, please fix this",True
Average,True
Is unique than others in a good way,True
"I have tried many times to place an order for home delivery, but it doesn’t allow me to order to my home location. However, if I set the location on the main road, the order can be placed, but bringing it back from the main road is a hassle. Because of this, I can't place an order through the Foodi app. I will ask the developers to find this problem and fix it. Thanks.",True
"Here after ordering my first time in this app,the UI is very clean and user friendly and the delivery was super fast.",True
Coupon code doesn't work. Nice bait :),True
Scam coupon!,True
Very slow and doesnt work properly.,True
One of the worst food delivery app,True
Password system is very annoying. Why I need to set a strong password for a food delivery account?,True
Very bad service.. Good bye foodi,True
There are many discounts available here. Which is incredible🙀,True
"They claimed i get 150 off, but i didn’t... Even though it was my first order...",True
"App is good, & service is good. Fast delivery than Foodpanda. But the problem is it's collaborated with only few restaurants. Need more restaurants to grow. In the morning there is literally no riders or no restaurant open. It's the only problem nothing more. Allover it's a good app.",True
"Wrost ever, small service area",True
Scam in percentage in offer,True
"Worst app experience ever!! It clearly located my current location and still they couldn’t deliver my order and had to cancel my order.The delivery man went somewhere else saying that the app showed mg location there,even when we manually wrote my location clearly . I thought this app would be like foodpanda but this is nothing similar to that.Gotta uninstall this app.",True
"Worst food delivery app ever. They took 1hour to place my order,then they said it is out of stock And they also show more price of the food",True
Takes forever to deliver a food. Sometimes they take order even when the restaurant is closed. Most of the orders get cancelled after hours of no response. Delivery men are very unprofessional. The vouchers are also just for show. Waste of time. Never gonna order again.,True
Very slow delivery service very disappointing 😕,True
What you advertise and what you provide is absolutely different. You clearly advertised 150 tk off above 350tk order for new user. But when I installed and used the promo it gave me 100 tk off. I will be forced to file a complain against foodie as per Consumers' Right Protection Act if you do not correct your advertising.,True
Price is less and delivery is fast. I like it!!,True
"Absolutely terrible experience, expected delivery time was 50 minutes, delivery man calls after an hour and 20 minutes later and says he can't deliver the food. I am starving and i dont have the appetite to eat cold food. Never using thus app again.",True
Bad,True
Foodi is the best platform for food delivery service,True
please try to add more resturent. You all have great potential.,True
Great app I love it,True
Delicious,True
They literally cancelled my order just before 20 minutes of our dinner time without asking anything. Just a notification popped up that their service isn't available in our area. Speechless.,True
"No low budget food in here, And also not a many option available..food price is too much.. Food panda Delivery Charge is too high but remaining everything is very good..",True
Good service,True
So good,True
"All offers are false, such as if they say that they will give 40% off then they will give it 20%. Besides their delivery time is 3 to 4 times of estimated time. Worst app I've ever seen.",True
Not available in my area.,True
After giving location permission it is stuck the loading screen trying find my location.....add manual location input option...cuz the app is useless rn EDIT: Damn!!! I am impressed. Really appreciate that they added the manual location option. Thanks.,True
though the interface was laggy but their service and the time they took to deliver food is really amazing,True
Good,True
"Using the app for last 5 months. Arrangement is okey, but takes too much time to deliver the foods. Today I've place an order for breakfast at 8:41 am, still it’s undelivered at 9:58 am. Totally unprofessional from the app, rider and restaurant. Also no feedback from the app management authority in response of my queries. Nowadays, people seek comfort and eaze. They have not such volume of time to wait for the breakfast to be arrived at noon for lunch. Technical soundness is required to success.",True
One item was missing and they Didn't help with it either and their live chat is always always busy you can never get in. Will be uninstalling it,True
Best Food delivery app I've ever seen,True
Worst app ever. Remove it from play store,True
Extremely late in terms of delivery food. Moreover when my order began to delay for about 1 hour then I tried to cancel my order. But couldn't cancel my order. My whole money was wasted,True
"In launch they gave some good deal, it was better than FoodPanda. But now it's a trash. Don't use it. High fee, high price than other apps.",True
Very bad service... Timing is not maintained... It says 18 mints at first then took 45 mints to arrive ... I ordered from tasty treat,True
It's a fraud service it was a scam with me their food chord is so bad 😞🤬🤬🤬🤬,True
"Delivery times are getting really long because the rider is handling multiple orders at once. This has led to frustrating delays, and it's been a really disappointing experience for me.",True
Very bad,True
u OK for 9,True
They accepted the order and rider assigned for it but at last cancelled the first order due to out of stock. Totally Disappointed ☹️,True
"They take too much time to estimate food,it's took over an hour then delivary man is like an emperor. Order delayed always like i do not delivary first its my wish.other hand i sterve to death waithing for order arrived",True
The experience is improving day by day..and the discounts are huge!,True
"Terrible Customer Support and Late Delivery! I’ve never had such a bad experience with a food delivery app. First, the delivery was over an hour late, and the food arrived cold and soggy. When I tried to contact customer support to resolve the issue, I was met with long wait times and rude representatives who did nothing to help. They didn’t offer a refund or any compensation for the delay, and they were completely unresponsive to my complaints. it’s just a waste of time and money.",True
delivery charge is so high.. day by day its increasing without any reason.,True
"Too slow delivery, more than one hour even from very nearby restaurants Provide incomplete orders without any notification or compensation",True
"Too slow If start ordering food at noon, it becomes night.😡😡😡😡😡😡",True
Very good service.,True
"Worst experience. Really bad experience at my first order. Ordered through bkash payment and waited for 30 mins, the rider didn’t pick up the food. Then I called him, he didn’t respond. After 1 hour I had to call the help center. I took the delivery almost 2 hours after ordering. The food was as cold as coconut water. never gonna order again",True
Why do you need a nuclear launch code for a password ? I've been trying to create an account for 15 minutes and I'm stuck because I can't set a password. It's a food delivery app not the fate of the world. Get over yourself,True
"Wrost app ever. I order 1 hour before but no rider pick it up. After I called him he said I called the wrong number. When asked to cancel the order, they cancel it without asking why. Who will compensate me for the 1 hour + time wasted. Very bad experience.",True
Good 😊😊😊 I don't know how to sundor and you 😘😙😚😙😙🙃😉😚😙,True
1 star because it doesn't even deliver in my area,True
"Just one word, GREAT",True
Can't sign up with mail or phone. Loged in with gmail but also can not add the phone number. Such disappointing.,True
"You have horrible UI/UX. A cheap foodpanda I love your ads, they are quite cheap and go perfectly with your service. Your ad also indirectly targets Foodpanda, you should be sued for that then again why bother with something that can't even prose on ads! Your rider won't pick up, actually he turned off his phone. lol what a joke! You have live chat but wait I have to wait in que to chat with your customer care. Facebook should introduce negative reviews for services like this!",True
Buggy app. Bad user experience.,True
One of the worst app I've ever used.I've ordered for food almost 2 hours before but still the estimated delivery time is showing 30-35 minutes.,True
"It's the worst app ever.. the ordering process is too slow, and the delivery men ... omg, they don't even reply back. Not only that, I've ordered twice from here and every time they're so late. It took 1.5 hours to just pick up my order. That too, ami call korchi then he picked my order. Worst experience. Never using it again.",True
As I'm typing this it's been over an hour & my order isn't here yet To clarify the app kept saying it'll take 15-20 mins for the order to arrive. I won't make the mistake of ordering from here again. Keep your discounts to yourself thanks,True
The worst experience I have faced. Please don't use this app. You will just waste your time and money i have ordered and didn't receive any response for 1 hour and the app just changed rided from one person to another and lastly they cancelled my order. I have called in their support number and no one received my call also,True
"Don't use their service. It's a scam! We ordered food with advance payment. After 1 hour, the delivery man said he went to home and didn't notice the order 😞 They didn't assign a new delivery man. We tried to reach through chat, email and phone. But I think there's no customer support. Their business strategy like ""customer paid the bill, we got our revenue and we don't care whether the customer gets their food or not"". I won't use that app again and luckily I have a large friend circle 😀",True
"""Location services are not available. Please enable them in your device setting"" though I have enabled the location services in my device but still it can't find it and every time it is giving me the similar message. trash",True
"If you search the name of a restaurant, the name of that restaurant does not show. It shows multiple restaurants name. And most of the time this app shows that ""we are not available in your area"" 😑😑😑",True
"Worst service ever! My delivery rider said he couldn't deliver my order because his bike broke down(don't know if he lied or not)They didn't assign a new rider, and when I tried to contac customer service, the call wouldn't go through. The live chat kept me waiting for half an hour with no help. It's been over two hours since I placed my order, and it's still not delivered. Going to bed hungry because of their terrible service!",True
"I have ordered from them 6/7 times and they are really slow are delivering! I mean ordering for food that shows it's gonna take 20-25 minutes estimated, i have to wait for 1.5-2 hours! Even right now I am waiting for the delivery and it's just nowhere!",True
"For Dhaka city, foodi has already been replacing food panda. Very good service even in bad weather. Love it’s.",True
They are taking too much time for delivering food.,True
"I can't even Signup. I used Lower Casw Upper Case Alphabet, Number and _ they doesn’t even clarifys whats missing. The developer is trash. The message containing what we should add in password is incomplete in the botton screen.",True
