content
very very very bad.. totally unexpected service and behavior.
Good app
Worst app ever. I have to wait an hour to confirm the order. There is no cancel button for the order. You need to improve this app.
Sultan dance best kachi
Takes too much time to accept orders and to give delivery
Too bad experience. 80 tk delivery charge its huge for Only 1 km. Its time 1 hourse + Be careful everyone
অবশেষে ❤️❤️❤️❤️
Third class app with third class developer.
"Dhon er app banaise. Na pawa jaay location, na kora jaay contact driver er sathe, na pawa jaay time moto khabar."
"আগেও কয়েকবার খাবার অর্ডার করছি, খাবারের টেস্ট, মাটনের সাইজ ও পরিমাণ ভালো ছিল।আপনাদের কাচ্চি আমার খুবই পছন্দের ছিল। আজকে অর্ডার করা খাবারের টেস্ট এত বাজে, 6পিস মাটন দেওয়ার কথা 2পিস পুড়ে জাওয়া শক্ত মাটন ও 4পিস মাংস ছাড়া 2 ইঞ্চি সাইজের হাড়,রাইস কম আগের তুলনায়। সাথে রোস্ট ছিল ওইটা খাওয়ার পর মনে হইছে পুরা টাকাটা ওয়েস্ট অফ মানি।আর জীবনেও খাবনা এই খাবার🤮😤😡🤬"
Never ever order from this app. Pure harassment. Didn’t get the order even after 2 hours waiting. Finally cancelled the order by calling.
Awesome
I have to say this is the worst delivery app. The developer should seek manual labour instead of app development.
Need to develop your apps and Enable google map.
One of the worsts app ever. Not working..
15% service fee!! mog er mollok naki
"খুবই ফালতু একটা অ্যাপ। একটা রেটিং পাওয়ারও যোগ্যতা রাখে না। অর্ডার করার ২, ৩ ঘন্টা পরেও কোন খবর নাই। কেউ অ্যাপ নামিয়ে সময় নষ্ট করবেন না।"
"খুবই বাজে অভিজ্ঞতা৷ অর্ডার করার,৩০ মিনিট পরও এ্যাপে অর্ডার এক্সেপ্ট হয়না৷ কল দিয়ে অর্ডার এক্সেপ্ট করাতে হলো৷ এ্যাপে ডেলিভারির কোনো আপডেট ই শো করেনা।"
"খুবই বাজে , ডেলিভারি ভালো না ,দেরিতে দেয়"
Not working
Forgot my password.Tried many times to recover but they donot send OTP.Tried with their website also but Every time I reload the site their offer comes to screen which is very irritating....
"Does not send verification code, tried multiple times"
Worst
Fool😝😝
Poor App Poor Service. Don't send OTP while signing up
Poor System
Poor system
If your delivery range is what FoodPanda and other apps then why the hell I need to install your disgusting app? 😑
Worst
Disgusting
"তারা ব্যানরে ম্যানশন করেছে, App ডাউনলোড করলে ৫% ডিস্কাউন্ট। যখন ডিস্কাউন্ট চাইলাম, বললো এটি নিলে তাদের এখানে বসে খেতে পারবো না। পার্সেল নিয়ে যেতে হবে। I am তো অবাক 🤣 [বিঃ দ্রঃ কোথাও পার্সেল ম্যানশন করা ছিলো না]"
তারা ৫% ডিস্কাউন্ট দিবে বলে লিখে রেখে তা দেয় না বলে শুধু পারসেল এর জন্য ডিস্কাউন্ট কিন্তু কোথাও মেন্সন করে নি৷ এটা খুবই বাজে একটা কাজ করছে তারা যা মানা যায় না
0 Deya gele ditam...!! Eto baze app... Specially location niye onek problem...!! FoodPanda or Pathao Food theke shikte hobe...
Paltu apps
ফালতু এপ৷ কেউ ডাউনলোড করিয়েন না৷
বালের এপ.... কোন ওটিপি আসে না
Worst experience
Very bad app...not good at all
Poor app... Do not have any option to cancel.. Doesn't give any update on food or delivery man
This app is to dumb
অর্ডার করলে তাদের কোন রেসপন্স পাওয়া যায় না। দেখের যেন কেউ নেই।
good
Worst app.Doesnt work properly.Doesnt take orders app shuts down randomly.Awfull experience
Worst app. Ato baje kivabe hoy akta app
"আমি ভাবছিলাম এসে বসছি খাচ্ছি যেহেতু ডিস্কাউন্ট নিবো স্কেন করে এপস নামানোর পরে বুঝলাম যে ৫% ডিস্কাউন্ট বাসায় বসে অনলাইন এ অর্ডার করলে পাবো, তাহলে এটা টেবিল এ কি করে ভাই????"
Baje app..onk slow
Worst
They provided very bad food.
Otp ahsena .
Worst experience of thia apps.
"It's been 3 hours since I have placed an order,didn’t yet accept.If they serve my lunch tomorrow,that doesn’t make sense🙄🙄.The whole app thing is a joke.🙄🙄"
nice
"This app really unorganized and doesn't work properly,it doesn't give you any updates on your order,when it's going to arrive or if it's even prepared or not, Definitely needs improvement!"
Worst experience. Waited 30 minutes but no one even accepted the order. It seems they don't care. 👎
The worst app ever. Don't know what who developed it but they need to get back and fix this. Doesn't even send OTP. Says server not responding. Fix your servers then.
Very very poor service. No one takes care of the order. Waited two hour after placing order and didn't get the food.
Third class apps in all over the world
$hittiest App Ever 😒
I was never able to order through this app
fast delivery.. food was excellent as usual. mirpur branch just awesome..
"I ordered from the app, restaurant called to confirm the order after 14 minutes and the order was delivered after 50 minutes. Don't know if there is a map functionality for the delivery man as I needed to manually instruct the delivery man to our house. It would be better to provide map functionality if there is not any and train them to use it."
"ভাইরে, এক বছর পর সুলতান ডাইন পুরান ঢাকার টায় গেছিলাম.. কাচ্চিতে পুরো টাকা টাই লস হইছে.. এক বছর আগের কাচ্চির মান আর এখনকার কাচ্চির মান আকাশ পাতাল তফাৎ.. গত বছর যে কোয়ালিটি ছিল ৯.৫/১০ এ পাওয়ার যোগ্যতা ছিল এখন এটার ৫.৫/১০ পাওয়ারও যোগ্যতা নাই.. এরকম হতাশ করবে তা বুঝতে পারি নি আগে.."
✌️✌️✌️
খুবই বাজে একটা অ্যাপ আমার দেখা সেরা বাজে অ্যাপ কেনো যে প্লেস্টোর এই অ্যাপ গুলো পাবলিস্ট করে বুঝিনা
They have improved their app now. The process is very smooth.
Worst app. The delivery charge showed in the app was different from the restaurant.
very very poor app....they don't receive any order...too many bugs... network issues which they don't even solve....very bad experience
Didn't work
Worst App. Couldn’t register
Very bad application.worst app. Tried at least 30 mimutes to get OTP Through different sim but didn't get the otp
Faltu Ekta app Bailey road r outlet e dekhai na eto baje odr food quality o baje app o baje
md shafevullah allhadeah
Not Available in Rajshahi
good
Could not open the app
The worst app with worse experience.there delivery system is so trash . The rider even don't know my address where he is delivering the product. He call me me and ask my address.is this what delivery service mean how funny. There food is also cold . Totally disappointed with there delivery. I ordered the food at 2:00 pm and found the food at 4:30 pm . No recommend
Nic apps
The food is good... But the app is horrible.
Too bad experiance to use the app
Poor
Very bad service and late delivery
Easy to order Loved it!
"App doesn't work properly. Moreover, this app can't track the current location of the delivery man."
This Apps really disappointing waste your time
Too much bugs. App don’t even work properly. UI is poor quality
Faltu app
Faltu apps with Faltu UI design. Please improve your delivery service .
Horrible experience.
"Food was good, Order placed but, they confirmed it after about 40 minutes. No option for cancelling order from the app. Waited more than 1.5 hours for the food."
Every time ist show poor sever connectivity.
Worst app
Worst app I have ever seen.. I didn't even get a chance to sign up. I tried several times but failed. What a miserable app it is..total waste of time
Amni
Useless app
Dog's Dine
"খানকি পোলা বালের এপ বানাইসোস মাদারচোদ, নাম্বার দিয়া একাউন্ট করা যায়না কোড আসেনা কত গুলা সময় নস্ট হইলো 🤬🤬🤬🤬🤬"
"Khub baje obostha. Order place er 1 hour pore bole order time maintain kora possible na, 1 hour ki bal falaise. Why not close this app service atleast we user are save from trouble."
"Very Good Service, We are happy for your Delivery service and behaviour."
"আমি সাভারে থাকি, কিন্তু দুঃখের বিষয় এপস এ সাভার ব্রাঞ্চ ই খুঁজে পাচ্ছিনা😭😭😭"
Fu**** up app. Can't sign in...
Need major development
Vaia dog🐶 er kacchir option kothay pabo 😂 onaka bollo akhana naki dog ba kothar kachhi pawa jai Just for fun🤗
kuttar gosto
OTP asar kotha r kono khobor e nai Order korbo bt oi otp er jnne parlm e na.
bad experience
Worst Experience
Location issue
Worked perfectly. You should include the option to write the location because manuallu finding the delivery location is a hassle.
"There's bad thn worse then there's sultan dine's app service. Absolute trash. Placed order at 11:30,was granted at 12:18 and said that the order will be delivered by 1:30. But the delivery wasn't on time. So I called them at 2:00 and they didn't pick up the phone and then the number was off. Then the app showed that my food is ready and the delivery is on its way and provided me the number of the delivery man. After 10 mins I contacted the delivery boy and he said me the food wasn't ready yet."
"Terrible app, terrible customer service, no option for help or contacting them, the restaurant provided with 4 awful pieces of meat which only contained bones, and I couldn't complain anywhere. Also the food came cold and arrived almost 2 Hours late. Never ordering from Sultan's Dine again."
Disgusting
এটা কোনো অ্যাপ হইলো!! ১০০mbps ডাটা দিয়ে রেজিষ্ট্রেশন করলাম বলতেছে Poor internet connection. হুদাই সময় নষ্ট
Waderfuul...
Dog kacchi again 😤😤😤
Looks like 6 years Old Boy made this App
Faltu akta app kissu hoy na.. don't install
"Don't Eat. Its made with Dog meat.if you like,you can order"
"Nonsense app ever, Delivery charge is 99 tk. Really pissed of."
Goat
কুকুরের গস্ত দিয়া বানান ছেরে দিছে মনে হয়
app theke 1:3 kacci order process korlam kintu last moment ee bole food available nai....er pore nije gelam 1:3 kacci anbar jonno jawar pore kotha bolar mtn kew nai.... Er pore ekjon aslen order korlam tk dilam wait korlam food aslo office ee jawar ppre dekhi kono prokar salad nai🤬 totally unexpected service.... Amn behaviour jeno magna khawavce sobaire🤬
Falto app
Kutta kacchi
They use dogs meat in their kacchi.🤮🤮🤮🤮
Ekdom baje app Faridpur theke order kora jasche na. Faridpur theke order kora na gele Faridpur theke app download kora jabe keno?
Faltu
কুত্তার কাচ্ছি 🤮
"কুকুরের মাংস কাচ্চি,,,,,,,, এতটা খারাপ 😡।"
They butchered my dog 😭😭
এরা কুকুরের মাংস খাসী বলে চালিয়ে দেয়।কুলাংগার
They provide dogs meats by telling us cow. cheater in business.
কুত্তার মাংস দিয়ে কাচ্চি তৈরী হয়। আপনি কি খাবেন..?
Kutta khaway
আপ্নারা নাকি কুত্তার কাচ্চি খাবান??
They serve dog meat 🤮🤮
কুত্তার মাংসের কাচ্ছি খেতে চাইলে সুলতান ডাইনে যেতে পারেন।
DOGGY'S DINE
worst service ever
They serve doggy's meat in their kacci. Dont eat their kacci
কুত্তা ডাইন 🤮
Very very bad service. The give cat /dog meet to eat.🤢🤢
কুত্তা ডাইন
Every one is saying they serve kuttar biryani (dog meat)
"They serve dog meat then after getting caught they try to convince the customer. Now it's viral on social media. So as a Muslim, avoid them...thn cook at your home."
Doggy dine
"ভাই আমার বাসার নিচে ৫-৬ টা ডগি আছে।।সারারাত ঘেউ ঘেউ করে।।ঘুমাতে পারি না।।লাগলে নিয়ে যায়েন। নর্দা হারেজ সড়ক বায়তুল আমান মসজিদ এর সামনের গলি , ভাটারা ঢাকা"
"They sell foods with dog & cats meat. They say mutton, but actually, it is with dog & cat meat. Boycotting this restaurant."
It doesn't work! Worst
❤️
Response is too bad
Very Good
Can't login. OTP service not available
Like
I think they should stop their online service . Worstest service ever
There service is the worst ever. Waited 3+ hour Still didn't get delivery. Every time I call them told me to wait 10 min but still don't get delivery. They don't even pick the call. This is the worst app ever
Too much crashes and bugs.app not responding and close all time
Third class
"dont order throught the app. they cant deliver. waited for 2 hrs, i called them over and over they said the food is with rider but after 2hrs they say rider does not have a phone and cancelled the order. what kind of excuse is that. disgusted"
Good food
Very slow service. Not recommend other. Go to the restaurant and enjoy your meal. Don't use order through this apps.
Slowest service ever.😡😡 1 hour & 18 minutes on prepaid order. Still waiting for delivery.😡
No option for take a way.
real bad
Coupon doesn't work
"Worst app ever,didn't work otp & I can't input my address. Not recommend at all"
Worst service ever. Waiting for 3+ hours. Still didn't get delivery. I have called more 10 times after placing the order. Each time they said please wait 10 more minutes.
There service time is not good. They take 3-4 hours to deliver your food after order.
app crashed when tried to add an address and OTP does not work.
Worst service ever. Never use this app to order food. Instead oder from food panda or anywhere else.
Best
I ordered about 7.00 clock they told i got my parcel at 9.00 but didnt get it after one hour late.Their service was the worst among all.
Not funtional
Aap interface is not good
সত্যি বলতে জঘন্য একটি অ্যাপস বানিয়েছেন আপনারা। এই ধরনের অ্যাপ ছাড়াও আপনারা আপনাদের ওয়েবসাইট থেকে অর্ডার কালেক্ট করতে পারতেন কোনই দরকার ছিল না টোটালি অপ্রয়োজনীয় একটি অ্যাপস।
Try first
Even IPhone is cheaper than your platter...
Bad resolution nd ui 👎
Good jobs
পুরাই ফালতু এপ।
Khabar valo lage na
I've ordered in the app today and my order no. was #51668. The food and meat quality was horrible and I got a chicken piece in their kacchi bashmati. That means they are mixing chicken with mutton. The mutton pieces were mostly full of bones. It was a horrible food experience...
😋😋😋
Third class app with third class service. Just go back to using food panda ffs
"Very poor app and service. Delivery can't be tracked, no variety in options, exceessive late delivery (took 1 hr 55 minutes after order confirmation) and the contact person in the desk who confirms orders (a lady) is a pure liar."
Valo easy tobe arekto valo survice dile valo hoy Jamon rate simito kore
"Late late late ,, 4 hours late"
Very disappointing experience placed order but didn’t get confirmation.
🌚🌚🌚
Good
Wow wow 🥰🥰🥰🤩
"If I give singel of star so I thing it well big mistack,,rabbis apps ,,to much I try this apps ,,no way ,,,, totally moskra habibi ,,this apps"
Horrible experience with the app. Very bad. Food came earlier ordered by other app. Their app is not working.
Ja beta vhe vhe
"Latest update ruined the app, atleast it worked before, but now the app is totally useless."
Waste apps ever I had use
Ok
Cant use the app. App keeps on saying update app new version available. But when i chcked theres no new version. Very bad. If i could i would give zero rating
Good
App is not working
Opps! 😠😠😠😠😠
Great service
This is the best kacchi👑 👌🏻
আপডেট দেওয়ার পর আর অর্ডার করা যাচ্ছে না..
সেবার মান খুবই খারাপ। অর্ডার দেয়ার দেড় ঘন্টা পর কল দিয়ে আমার অর্ডার কনফার্ম করার কথা বলে।
Awesome
Nice
ভালো এ্যাপস
Disgusting app!! Horrible experience..
It doesn't work at all.
Why aren't you delivering in my area (Mugda). As u have dedicated delivery service u should deliver to all the places in Dhaka. Bad decision. Please review it
Need huge development
Good
Well organized n 100% service. Food quality 100 out of 100 every items.
Download hoyna 😝
খাবারের মান ভালো ❤️❤️ কার্ড অথবা অনলাইন পেমেন্ট এর ব্যবস্থা থাকলে ভালো হয়।
Amazing service ✨
"Khuv kharp hoiya geche akhn,, khabarer man valo na,, akhn"
"3rd class, and price is not fare"
So good
Very bad apps
I just order the food from this app but they can not deliver the food just because of the delivery man doesn't want to deliver the food in this place.
"Ordered three times, fully satisfied! They call immediately after ordering to ask when you want the order to arrive. The app is also user friendly."
Horrible app
খুব খারাপ। অর্ডার করাও যায় না।
"Worst app ever...never order using the app.. The will not accept order. You need to call them again and again to confirm order... I ordered a n hour ago..Called them more than 10 times....Now, hoping that it waill arrive"
Delivery was quick and food was hot.
"Horrible user experience! What is this? Who developed it? I guess, my kid can build better app than this! Is it the real Sultan's dine app??"
Bad.
"I can rate 5 star regarding the quality of food but 1 star to this app for worst user interface and bugs ever experienced. So, please invest some money before giving offers to promote this BUG"
🤘
Good food
Apps not updated with latest menu. Or they said wrong after the order confirmed.
Excellent Food
Lmao. This app doesn’t even work. I'll rather use foodpanda to order. The heck is wrong with server. If you aren’t capable of a working server then don't even think of launching a app
Good service
Apnader app ki kono povlem dokte partecina
"Very much chudur budur app. Worst experience.. The sultans dine app was kicked from my phone. Because memory is important for useful apps, not for sultans dine chudur budur app."
অ্যাপটি hang হয়ে থাকে গত পরশুদিনের order আজকেও process দেখাচ্ছে। আজকের order তো দেখাচ্ছেই না যে order দেয়া হয়েছে plz improve the app😑😑😑
Delivery charge huge
সবাই ১ স্টার দেয় তাই আমিও দিলাম 🤣
Good experience ❤️
Kacchi meat is so tender😂
Worst-ever app not working
Worse food app ever.
"Cant makevan order, it says "" Something went wrong"""
This app doesn’t work at all. No option to order.
Baler App banaiche. 1 tay order diyeo 3tay deyna call o dhorena. 🤬🤬🤬🤬 manusher sokoy nosto kore.
Very bad experience.There is no discount and the system is very poor. Foodpanda is very far better than it. Very bad app
Faltu
Disgusting user experience
"Not getting OTP, Unable to register."
Worst experience
Horrible app!!
need so much improvements.
Ouawk thu
No 1 faltu app kaj korena call dia bole delivary hobe na😡😡
Best
Worst!Worst!!Worst!!!
"Their service is too bad, and their rider talked arrogantly today. Too bad for any food service. The app doesn’t render in real time."
Non responsive
Horrendous! Absolutely terrible.
Good
Baler app
Worst....cant log in
Lagged
Disgusting App. Sign Up sign In Not Working Properly
Worst app & service.
Worst app
ফালতু এ্যাপ
Nice
The restaurants sometimes accepts offer but doesn't complete it. Please run a scheduler in your backend to automatically complete your unfinished delivered orders
Food quality day by day going to bad.
Disgusting app
Very bad ui concept and experience.. Doesn't looks proffesionional at all.
"One word - horrendous! Inresponsive app, inresponsive server, and inresponsive managers. YOU need to call to confirm YOUR order, not them! And takes a lot of time to deliver... enough is enough, I will use foodpanda/pathao next time."
Eke bole bal marka app.. Thankyou
The woman taking order over phone in gulshan outlet is a mannerless stupid. She doesn’t know how to behave with customers. 0% professionalism and doesn’t care about commitment.
Garbage
Best Kacchi in the World.
Not responding when I want to order
"Gave pre-order a day before, but there was not a single feedback and in the end, there was no delivery. Even if you are not accepting it, you should at least cancel the order or let us do it. This was so unconvenient!"
Bad sarvice
"The app experience itself, as an user is very bad. The overall system has lots of bugs here and there. The delivery time estimation is ridiculous (like it is showing me 7 mins for more than 40 mins). Disappointing experience."
"একেবারে ফালতু সার্ভিস, কি দেখতে যে App বানায়ছে আল্লাহ ভালো জানে। 🤬 কেউ App থেকে অর্ডার করবেন না, আমি যখন রিভিউ টি লিখছি, ৪৫ মিনিট হলো অপেক্ষা করছি, এখনো ডেলিভারি পেলাম না অথচ আমার লোকেশান তাদের রেষ্টুরেন্টে থেকে সামান্য একটু দূরে।"
Very bad service.. They have no respect for customer's time
Good initiative
This app is not user friendly.even can't select any items to purchase
You really need to work on it. All the options aren’t even available.
"This app is horrible. I tried to order food several times but every time after placing the order it says ""something went wrong"" and cancel the order. Need to fix this problem as soon as possible."
Poor UI.. Not user friendly
This app is too good. But they did a wrong thing &that was they didn't give full parcel which I ordered.. They gave me less then they said..
Very poor
Such a weird app
Sala bokachoda app ekta order dea jai na bc app bal falaina app
Downloaded the app. Placed order & received within half an hour in Ctg. City. Thanks to Sultan's Dine - Chittagong
Please add more details; the names of the items that you are offering in a platter is not found there.
Poor making of app
OTP জেনারেট ই হয় না।।।উফফফফ
"There's good service, there's bad service and then there's Sultan’s dine service otherwise known as no service. The app makes you wait like you're there to collect relief for you and your family. They made me and my guests wait for 3 hours and didn’t even deliver the food. Made up stories about delivering it to another customer with the same name as mine. Absolute waste."
Very poor
WORST SERVICE EVER
"I had horrible experience with sultan's dine and its app. they dont have any professionalism. i ordered food through their app. later i call them to confirm my order. they confirmed my order but didn't deliver food. when i called them they said their item is sold. They are not at all reliable with their delivery of food. Disgusting, careless, pathetic delivery service."
Very slow response. I have ordererd more than one hour before and it still showing waiting for the restaurent to accept the order and i called to their hotline and nobody pikced up. Waste of time.
Useful app. Food delivery time is impressive.
I cannot set my address. I cant even write the address 😡
"super service, tnx Sultan dine😍😍😍"
App disturb sob kichur dam beshi kono kichui kaj thik moto kore na baler app
Good Food
Thank you so much for your incredible service.
Good apps khabar bhaloi moja
Very good food!! Punctual
No discount......
Good Services with Best kacchi 😋
A great place.
Kacchi is alway best of sultan's dine. delivery was fast and food was also hot. ordering again
Good Servies with good food. delivery was fast in gulsan
Awesome
Good
Best kacchi in chittagong.. Best solution to your kacchi cravings take love Sultan's dine
Like
No response to send otp
Horrible service. I took 4 house to deliver my food. I ordered at 4pm and got that at 8.20 pm.
"Tasty food, good quality"
Application is nice just like the food
always fav. great taste
I can't select my address. This app has a problem. There aren't any address writing options. And it didn't select address in the map.
লোকেশন সেট করা যাচ্ছেনা। ম্যানুয়ালি দিলেও নিচ্ছেনা।
Good at all.
Worst app
Amr order a location a add hoyna. Kono help line o nai je ask korbo.
"Good food, good Experience and fast delivery"
Food is so delicious and in a good quality with good quantity.
Best service mirpur
Supper apps
Awsome apps
Like sultans Dine and love GOOD food
Baler apps. Order Cancel korar kono way nai.
Kacchi bhalo chilo. Discounts offer continue korle bhalo
I ordered food on 3.51 Today. I am waiting . If they can't deliver before iftat I will personally share this to Vokta Odhikar.
"Baal er app banaise registration hyna Registration hoise, akhn order hyna Matha vorti gu thakle emn app banay."
"Good food, great for family occasions."
নারায়ণগঞ্জ বাসির জন্য কি এই app ব্যবহার করা যাবে
Very good application
Exceptional service
Worst app I have ever used. Their service is also horrible.
This kacchi was amazing but the app is ridiculous
Kaj kore nah
Good food Good service.
Delivery service was really good.
Too slow UI No promo code options!! It's not maintain standard!
This app doesn’t work properly.
App not working worst app ever
Apanade apps tate jai name dai- user already exists. Joto kisu change kori ake - user already exists
Easy to use
This app is not working.
Ordered food from their apps for my family. Their response time and delivery timing was good. They can improve their Apps UI
Really good apps for use
Good. Food always
"The app is not user friendly. Got response with much delay. Even if you are able to request through app, the request doesn't show up instead an old requests which has not been attended by them previously (its been more than a month) shows up in In Process stage. They must give some serious attention into this app & services for better customer experience."
Can't sign in myself. Shows network error every time I try
"১ দিন আগে অর্ডার করেছি এখনো কোন রেস্পন্স নাই, আপনারা এভাবে ডিস্কাউন্টের নামে মানুষকে হয়রানি না করলে ভাল হয়, ফালতু সব।"
No response...
"The food was great, had fun to eat and service was moderate. Though I'll love to have some more discount if possible. Thanks."
Decent delivery time and food quality at its best. Gonna order few more times. 😋
They are given good discount and offer in their apps. Good luck
I gave my lil bros a treat from here. Good service.
Amazing service.
Really good কাচ্চি। Awesome
I like their kacchi very much. And they are really punctual in case of delivery looking forward to order more
"Delivery was okay, and food was fine"
Quality and environment is very nice along with the food
Akbare faltu rojar dine order dia rakse 2 hour hoye gase response nai are bhai order na nite parle k bolse Boshay rakhte
Delivered in time and very responsive.
Baler app amar....
It's the best way to order food from sultans dine. Liked it
Works good! Fast delivery and on time. Food was good
The app was amazing and food was really good! Loved it
Sultans kacchi always been my favorite. this apps helps me to get my kacchi.
There are delivery time & food quality r vary good
Very good service.customer friendly app..
"Awesome offer, Service on in my place, where other food delivery service not available but Sultan's Dine giving my area. I'm happy"
Geart service on time
Excellent food with excellent service. .... loved it!
There is no Total amount of multiple items before discount in invoice/ bill . Pls Update. Otherwise okay Afsana@ Gul outlet . Best of Luck
Timing is soo bad it took then like 8 hours for 3 kacchis to deliver and even they got the order wrong we ordered finni and got jorda
Useless in a word
Horrible customer service. They don't follow definite timeline for delivering. It takes around 3-4 hours. They don't even let the customer know about the delay.
Worst app ever. No one will notice about order. I called several times after ordered through ds app . But they didn't help. Totally horrible services. Not acceptable from sutan dine.... sorry to say
Worst ever. It takes 3 hours but still didnt deliver. Dont know how much time they needed.
Very bad.
Horrible service !! Food was due before iftar. Iftar time passed and it's been 4 hours plus still didn't receive the food.
Worst food delivery app I've ever seen.
"First of all , thanks . The food and the service both was satisfying . I really don't understand all these low ratings . Though there are always space for betterment but the apps works perfectly and the service and delivery was almost on time . Thanks once again . As a part of advice , the proper utilisation of all the functions of this apps can make things better ."
Order dilam 2 ta baje bollo iftarer age dia jabe. Iftarer somoy bole iftarer por chara parbe na. Most worst service ever. Kotha r kaje kono mil nai.
Unstable UI
Shaowar app Baal banaise
My bad..... Worst service... No one contact with me about my order even they do not delivery my order 😡😡
Great service ❣️ Food quality was also good
একদম বাটপার। 30% অফারে অর্ডার করলে ওরাই অর্ডার ক্যান্সেল করে দেয় এবং 30% এর অফার টাও নিয়ে নেয়। মানে পরবর্তীতে 30% অফারে অর্ডার করতে পারবেন না।
"Don’t' download Can not place order, all time shows something went wrong"
Bad app
So much bad experience. I have a order before 2:30 hours ago but I don’t get my food.No one order by using this app. Horrible app.Please avoid to use this app
"Absolutely horrible service..no one checks the app,,no updates... No one even contacts to tell ne if the order is accepted or cancelled"
Can I order from Uttara
"Ghontar por ghonta hoya jay, order e accept kore na restaurant... Most faltu app... Dont use it"
Worst experience ever
ভাই বালরম অর্ডার দিমু ক্যামনে আপনাগো আমি তো এই অপশনে খুঁজে পেলাম না এসব হাবিজাবি বানানো বাদ দিয়ে ভালো কিছু বানান
user-friendly 😅😅😅😅
Faltu ekta app..order kore accept kore pathanur nam nei. Very bad service
Worst app ever!!! It can not identify my location & whenever I write my address manually it doesn’t accept that either. Upset!!
Bad
Can not use bkash. Please fix it.
They Don't accept order
World most chip app
worst app
Very bad UI
This app is not working. Whenever I open the app no option is working. One of the worst app ever I have seen.
very bad service. Late delivery. Very bad service
Food quality was very good but didn’t get the delivery in right time.
Worst app and service
Excellent 👌
Just poor service
Tasty Food
