content
"Unimaginably bad service. They promised a 50% discount on Kacchi Bhai and did a heavy amount of promotion, but when the time came, the promo codes were totally useless. I still prefer Foodpanda cause they are better with their service even though they offer relatively less discounts. Leaving this app, and never coming back again ✌️"
They need to improve their food delivery service. Every time they took way too longer time to deliver my food than the esmited time which is written on the app
Bal er apps
"Disgraceful...this company tells everyone there is a discount but they try to hide the promo code.Come on,if you can't give discounts then stop these cheap marketing.Now look this app has a good UI but terrible marketing."
"First time ordered cash on delivery. The food was great, service was satisfying and food arrived within 45minutes. Second time ordered via online payment. Delivery time went like 2 hours (since there was rush), but the food was great. No complain. Looking forward for more restaurants to be available 😀 best wishes"
worst food platform ever. it took 2 hours for my foods to arrive. when i used the code delivery charge increases a lot. scam
Empty app
Third class service.. waste of time. Falty
"Food quality is below standards, took a whole hour and delivered cold food, no bacon in a burger which is literally named ""Bacon Bites"" 😭 Instructions were completely ignored"
Its a most bad app i ever seen🤮
"Slow delivery, makes the food cold enough to not eidable"
If I had the chance I would have given this 0 ratings.... It's the worst food delivering app in the world 🤮🤮
"I have never seen a more fake app than this. They will show like they are giving a lot of offers. But in actual , they don't give any offers. When you apply promo code , the delivery charge will automatically increase 😂 Jottohshob faltu app 😂"
They are too much slow. If a restaurant can't serve the food in 35 mints then don't mention it! You guys take 30 mints more than the mention time.
"Very very very much excellent service,,,they refund back if u order mistakenly"
Worst App. Please solve all bugs then launch your bokachoda app.
worst food app. takes 1-2hours usually to deliver foods. frozen and cold food friendly.
Service is horrible.Aikhan Thake order dewar che na khaye thala valo
Totally disgusting
Faltu
Totally disgusting
Star paoyar e joggo nah faltu
Pura faul kono kichui bujhi na app a kono restaurant e pai na
No resturent showing
Payment er option kaj kore na
No app's it's a scams 🖕
Doesn’t work.. Your loss not mine.. Gonna go back to foodpanda
Faltu Serivice!! Rider call diye confirm korar 45 Min por bole restaurent close. Restaurent close ei info ta dite toder 50 min lagle food delivery service chalaite hobena.. Faijalmi!!!
App is very slow It doesnot work at evening
"Totally Bad Experience, App Not Working and I think it's a fraud company"
Proto type app baniye business korte asce. Ekdom third class man er app.
It's fake app. Don’t use it. A scam to hijack money. Be careful. Contact no is also fake.
"App full of bugs, can't even see a restaurant"
"Absolutely horrible application. The cart doesn't load regardless of what I order. It cannot pinpoint my location correctly either. I eventually deleted the cache and data, so I can start from the beginning again. Upon restarting the application, it failed to verify my number - thus locking me out of the app. Here's an advice, if you've disconnected the backend server, kindly notify the customers. Save our time! Undoubtedly the worst delivery service application I've stumbled upon."
Couldn’t even sign up.
Full of Bugs... 🤬
"Very bad, when you can't deliver, then why you show those restaurants?? Very disappointed service"
"Too much bugs. Need to improve a lot. Adress add korte partesina, bar bar home e niye jay, loading hoy sarakkhon. Khub e faltu"
"Khabar order dilam 12 tai, dupur 2 ta beje gelo ekhono khabar pelam na, Avoid this fcommerce in Bd"
Lot of bugs. Server is to much slow. I can not even see anything or any restaurant.
"Every time i try order on COD, app asks for 100 tk advance. And then there is no payment option for advanced payment or digital payment."
Area coverage korte pare na
Worst food delivery app ever. Delivery latency than foodpanda or others about 1 hour or more. Delivery fee is higher than the others. Fully Scammed!
Outstanding
Just another food delivery service trying to make a quick buck.
"তাদের সার্ভিস এবং অফার গুলো খুব ভালো কিন্তু যেসব রেস্টুরেন্ট গুলা অফার দেয় তাদের খাবার নিম্ন মানের, এই নিম্ন মানের খাবার গুলোর জন্য ভোগান্তির শিকার হয় গ্রাহকেরা কারন তাদের এই খানে অভিযোগ দেওয়ার কোনো অপশন রাখেন নাই। অভিযোগ যদি দিতে হয় তাহলে তাদের ফেসবুক পেইজ থেকে ম্যাসেজ দিয়ে করতে হয়। আর তাদেরকে ম্যাসেজ দিয়েও কোনো সমাধান হয় না। তাদের এই অনাকাঙ্ক্ষিত ভুলের কারনে রেস্টুরেন্ট মালিকরা নষ্ট খাবার ডেলিভারি করে গ্রাহকদের কাছে। বি:দ্র: খাবারের মান রাস্তায় দাঁড়িয়ে থেকে চেক করা সব সময় সম্ভব হয় না।"
একদম আনপ্রফেশনাল।অফারে ফুড ডেলিভারি না করতে পারলে অফার দেবার কি দরকার?পর পর দুই দিন অর্ডার কনফার্ম করার পর রাইডার ফোন দিয়ে বলে সরি খাবার ডেলিভারি হবে না।আজকে প্রায় অর্ডার কনফার্ম হবার ১.৩০ ঘন্টা পর খাবার রিসিভ করার সময় এর আগ মূহুর্তে রাইডার ফোন দিয়ে বলে সরি স্যার আজকে হবে না আপনি চাইলে আগামীকাল অর্ডার দিতে পারেন।প্রথম দুইবার অর্ডারে একই কাহিনী।একদম বাজে সার্ভিস।আমার মনে হয়না এই এপ আর ব্যাবহার করা হবে আর ভবিষ্যতে।
They are showing that kacchi Bhai giving 50% discount but on this app there’s no kacchi vai
The app is beautiful but there is a bug in the moment which is when I get the OTP I can not write the OTP because there is no keyboard coming out
"Worst app ever,dont download"
"Could use a live tracking system,as to where the rider is located"
Very disappointing Already send 30+times OTP request towards phone But don't get OTP for sign up.
They are quite good with the service. But they are providing food delivery service in certain area that might be upsetting for some. Other than that all is good you shoud definitely give it a try.
খুবই বাজে সার্ভিস। অফারের নামে গ্রাহককে ঠকানো হচ্ছে। দাম কয়েকগুণ বেশি দেখিয়ে খারাপ মানের খাবার দিয়ে মুনাফা করছে।
Very bad. no have any deal any restaurant
"ফাউল এপ।ইন্টারফেস ভালো না,ইউ আই এক্সপিরিয়েন্স খারাপ,সব মিলায়া বাজে অভিজ্ঞতা।"
Doesn't deliver in my area even though customer care say they did 🙃
Recently I have used the app and I was amazed how they are offering services. Definitely one of the best food delivery app in Bangladesh. I would recommend to give it a try.
Better than any other food delivery app. Very very user friendly and easy to navigate.
Very worst...
"Worst food delivery app ever! Even foodi thekeo baje, 2 hours lagaise ekta delivery dite, Foodpanda jekhane 30-45 minutes e dey delivery. Second time ar order korbo na."
Very good service. I'm satisfied for offers🙂
Quite good app
baal er app banaisen
Gives a lot of unnecessary push notifications along the day. Absolutely garbage marketing.
worst
No discounts
"Worst app Experience,Cheap delivery service"
Faltu apps 3 bar order korchi 3 baroi cancel kore diche....
"This app is a scam. That 50% discount doesn't works at all. Even if you order more than the bare minimum to use this coupon, you only get 80 tk discount. That's it."
Good food
THE APP IS AWESOME! The food is enough delicious and service is also good... I'm loving using the app currently
এলদম জগাখিচুরি মানুষকে বোকা বানিয়ে লাভ কি ভাই এভাবে ঠিকে থাকা কঠিন খুব তাড়াতাড়ি ভালো কিছু করুন আপডেট করুন ধন্যবাদ
Bad experience
Just loved Khaodao service .Super fast delivery with decent conduct from delivery man.Even the app is very easy to use.I will order food once again.
সত্যিই খুব ভালো একটা সার্ভিস.... আপনাদের প্রতি দোয়া ও ভালোবাসা রইলো....
Food delivery person doesn't even know to use Google maps. Just a single burger took 1Hour 30mins to deliver.......
Disgusting app 😠😠😠
Worst appp ever
true example of a worst app... Their vouchers doesn't work in any restaurants.Literally one of the worst food delivery app I ever used.
"Fake app, the pablum is not in the restaurant list. But in Facebook the shared an offer from the pablum."
Worst food delivery app in BD
"Actually I think they cheat indirectly to customer.2 days ago,my friend ordered some food by it.they delivered food with high discount.discount encourages people to make order and save money.but due to discount,they intentionally downgrade food quality.Likewise,in pabulum BBQ Burger,i got a little amount patty which can be compared to a burger with no patty.sauce was given too much with slight amount of cheese.where food panda did struggle to give discount in crisis,how khaodao could give it??"
Had to wait like 40 mins with hungry stomach and then they cancelled order!
Best Service
ওয়াও
"Very bad service, food delivered after 2 hours and cold food, I have never seen such bad service in my life...😥"
"You should change the title into ""Mirpur Food app"" 😡 waste of time"
Their behavior and service was really good. i really pleased with them.
Just wow
I can't login in your app. It keeps showing error. Improve Your app and services.
ফালতু apps
"Misbehave, unprofessional, Super late,Wrong order mane eishob kichur full package arki (khaodao app)....khali offer ditei jane,service dite jane na... purai faltu."
"Worst app, don't try it."
Order dwya jacce na kano......? Somossa ki
"অত্যন্ত বাজে এপস!! 😁 এই পর্যন্ত অনেকবার চেষ্টা করলাম অর্ডার করতে, বাসার একদম কাছের রেস্টুরেন্ট থেকে অর্ডার করতে গেলেও দেখায় এটা নাকি অনেক দূর হয়ে যায়।। 😂 একেবারে বাসার পাশের রেস্টুরেন্ট থেকে অর্ডার করলেও একই কাহিনী!!"
Baje.. It just keeps crashing.
The delivery experience was good. But i don't know why but the app keep crashing and don't open. Please fix this
"Very good, khub valo hoyeche"
Baler app.. Kono kajer i na.. Hudai space r data noshto...
Very bad experience. Does not work properly. Rejects order. Just a scam to increase app download.
Faltu ekdom foodpanda er moto tomra jibone hote parbe na
খুব বাজে সার্ভিস। অর্ডার করার ২ ঘন্টা পরে খাবার নিয়ে এসেছে। আমি রেস্টুরেন্টে খোজ নিয়ে দেখেছিলাম তারা অর্ডার করার ৩০ মিনিটের মধ্যেই খাবারটি রেডি করে রেখেছিল কিন্তু রাইডারের কোন খোজ নেই। রেস্টুরেন্ট থেকে আমার বাসার দূরত্ব ১.৫ কিলোমিটার এর বেশি না। এতটুকু ডিস্টেন্স এ কি ২ ঘন্টা লাগে?
Just offer dekhiye install koracce nothing else..totally faltu.. Budger express er post Theke install korecilam.. Keu e order korte parenai..sbai e faltu bolce..
Deeznuts
Wrost food delivery app
Tried All day long but the same message telling Delivery service is unavailable because of capacity issue.
Very very limited choice of restaurants
Ordered two pizza but got one and also would recommend to do a contactless order system need to improve a lot and not really recommend
Should hire more professional delivery man who has the minimum idea where the place is. One star is just for the delivery process. Please develope it.
Bekar Apps! Not user friendly at all.
Worst app ever.... No discounts are Valid.... Disgusting....
Very bad experience with this app
"Otp code ashe na, registration kora jacche na. App thik korun"
Er cheye baje service ar ki hote pare ?
Notun hishbe valoi
"Joss and nice app, service is too good"
Very bad service. I order food at 8:21 PM and food was delivered in 10:15 PM. I am not going to use it anymore & i encourage people not to use this app. One of the worsts app i ever use 🖕
Excellent
"একটা মাদারচোত টাইপ এ্যাপ।কোন কিছুই কাজ করে না,হুদাই বাল ফেলাইতে দিয়ে রাখছে।পুরাই ফাউল😡"
"Great job, I ordered first time and got the food thank you"
poor food app
I have not seen any worse food delivery than this. Terrible user interface and experience
Worst app
Not good
They need to work on it a lot to be able to survive in the market. It's not that great compared to its competitors.
I Couldn't get the OTP at any cost
"ওটিপি ই আসেনা, লগ ইন কেমনে করব"
I am not able to login with my mobile number because I didn't get the OTP code
Faltu app kono kaaj kore na. Restaurant o nai koro. Foodpanda Best.
Negative impact
Needs lots of development. App is full of bugs and it is really slow.
Faltu 😡😡😡
Useless apps
"Buggy app,very little restaurants to select.depivery rate is outrageous.please fix before launching it"
App ta valoi lagsilo kintu address dea jasse na ar onek late r lag prochur asha kori thik hoe jabe😉
Nice App! Very easy to order. I have ordered and got a great discount.
Hello how can i use this app on my restaurant Please informed me first
App ta te anok bugs.. foul akta app.. banaila valo kora banan.
Slow app
pura faltu
Baler apppp.... Haramzada ra baler appp khulco....verify hoitei somoy nen koi ak ghonta....faul public a app gula banay..
"If I click on to any restaurant, it's getting crashed . Also not loading any takeout/dine in option-showing something is wrong alert ."
nicr
Great app in this epidemic
Great App...easy to use
User friendly app. With this app I ordered my food in a restaurant without any hassle.
My library
Excellent QRC ordering app.
Mnp kora sim e OTP ashe na
