content,is_english
Can't be any worse. I am waiting for 2.5 hours and yet to receive my order. I have called Customer care 3 times and it's like they were in a loop and gave me the same feedback each time.,True
good,True
I just ordered from rush burger first time they made us wait for 50 mins then they called us and cancelled the order bcuz of bad weather also after that time we ordered it again and then they again accepted it made us wait 1 hour then they are again saying can't come due to bad weather called service of foodi can't help anything they are literally the worse app I have ever used they are again cancelling the order wasted out 3 hours plz nobody use it this is the worst app of the world,True
this app is very worthy . Though a few restaurants demand around 60 taka delivery charge and it's too much because most of the restaurants in my ordering list are almost walking distance from my home or 20-30 talk rickshaw fair. that's the only thing I don't like about Foodi. otherwise I love it.,True
"Very bad experience !! Delivery man repeatedly called me for directions despite clear instructions and correct address on the app. It seems like they don't even look at the details provided. Arrived late with no apology or explanation. Just a quick handover and a rush to leave. My food was handled carelessly. I have received orders where liquids have been spilled and food has clearly been moved around, indicating a lack of care during transport. Delivery man's behavior is very poor and lack of",True
Nice,True
Price was it is more affordable...but Why only a few Restaurants are available??? And Why The Tracking Order system is Very Poor???? It always takes more time than estimated.. Even Tracking rider/ Map is also Worst!,True
Scam . Don't use,True
"I ordered food and was showing 20-22 minutes. After 1 hour, I called the restaurant, they said that the food is ready but none from the app has arrived!!! I called the customer care, they told me, ""LET ME DISCUSS WITH THEM""! Its 2 hours, when I got the food, cold and shattered by careless carrying! It is my first experience!!! and of course the Last!",True
"So far, I love the app. Easy to order with reasonable pricing structure. But I am facing 1 issue, I am unable to view reviews in a restaurant. All the other options around work nicely but review button dont work. Please fix that.",True
better than panda for less price,True
"Very disappointed! I ordered 2 Kacchi biryanis today through Foodie, but they delivered only 1. Still, they charged me for both! I only found out after bringing the food home. This kind of cheating is unacceptable. Beware before ordering—poor service and no accountability!",True
Amazing,True
"Don't even bother to download. bad customer care and non existent delivery services. I wish Google had 0 stars or less. Not many restaurants available, the ones available, if you try to place an order, it does not process. Ordered an iced drink to order, The rider delivered after 1 hour of pick up which turned the drink hot with no ice. gave them few order to be fair before the feedback but every time worse service. total time is around 1hr 30 min but rider always takes 1 hour to deliver!!!",True
"very bad customer service, late delivery each time",True
Third class.,True
delivery service is very poor..,True
no location in donia,True
worst service,True
good,True
"management, if you are reading this, please shut down the business. there is no hope from this point, start looking for other ventures or maybe invest in other startups instead of wasting everyones time with a bad product",True
"Ordered two khichuris from Foodi. One was fine, but other had no chicken or gravy just plain khichuri. Reported it with a photo as told, but no response even after 2 hours. Couldn't review on app, so posting here. Very disappointing. In my opinion this app doesn't deserve to exist since Foodpanda is there In Foodpanda they have very good customer service They Solve the issue within moments But this app is totally bad on customer service Not recommended at all Worst experience I've had.",True
Worst Experience Ever!!too much delay!,True
If you want to grow then I suggest you make a order cancellation option.,True
"We should boycott this app. This local app is worst. It's actually not about this app but the riders, agents & their lack in system & everything!",True
Good,True
Ordered pizza 2 days in a row. Delivery on time. Totally satisfied. Packaging should be upgraded.,True
nice 👍,True
"terrible customer support, takes ages to reply. refund policy is a myth and u can't use vouchers.",True
"The is Very slow,needs lots of improvement",True
good service,True
They have one of the shttiest customer service and app for food delivery,True
Wow! ♥️,True
Wow!,True
Worst food delivery app ever. They give multiple order to same riders so the food take 80-90min to reach. Never using the platform again,True
"Delivery time is very fast, better then foodpanda. overall experience awesome also foodpanda increase their delivery time like 20-30 minutes after 5 minutes later 30-40 minutes after 10 minutes later it show 40-50 minutes and the other hand foodi like delivery time 20-30 minutes after 5 minutes later it show 5-10 minutes and it delivery food under the time Good job foodi i hope you can understand what i am trying to say.",True
I can't order from restaurants near me what's the point of this app? 😂😂😂,True
"This is the worst app for ordering food. It took 2 hours to deliver the food. Many of the delivery men are so dumb and illiterate that they can not even follow a simple map that would lead to the customer. After 6 call sessions, I still could not get him to my location. Then, I had to share my live location on WhatsApp. This app has glitches, too. Whenever I have tried to write my exact address, the app has not supported it.",True
they stopped seeing restaurant reviews which was available until new update.,True
"it's a good app with offers for home delivery. But if I wanted to get offers for dine in, they show no available restaurant. so 4 star instead of 5",True
I ordered 7 times from the same restaurant and got wrong item 3 times 😂. I reached out customer care and they didn't respond properly.,True
continuous ads and notifications. no option to even turn that off. service are not good.,True
good,True
good,True
to much good 🩷,True
recently you Guy's Reduced every discount on Your application. you Guy's are worst player's. shame on you.,True
absolutely trash service. I ordered food 2 hours ago. the rider does not pick up the phone. i called customer care three times. they assured me the order was going to be fulfilled. then they suddenly cancelled the order. just delete this app and download anything else. everything is better than this stupid service. i haven’t even got my money back yet.,True
service is satisfactory,True
good,True
"I have been using Foodi since the beginning. I really liked in some selected restaurants there are discounts that Foodpanda doesn't give. But sadly I have to say, I will no longer use Foodi as their customer service is rubbish. I got a melted cake and given picture to the customer support. 3 days passed but no response from Foodi. If this happened with Foodpanda, they would have refunded me instantly. -10 Star for Foodi.",True
Worst customer service and extremely laggy app. I misclicked place order while I was trying to make the app work as it was very laggy. Then I contacted their customer support right away as there is supposed to be an interval before the restaurant starts making the food during which the order can be cancelled (Keep in mind I called within seconds of misclicking) Still they did not cancel my order and I was forced to receive something that I did not even want to order.,True
Hidden charges in the name of VAT,True
their time management is very poor always late delivery...do not recommend,True
good but please add the order canceling options and update the order option so we can change orders.,True
Very Fast Delivery,True
good,True
The app experience needs to be significantly better.,True
Best Food delivery app. Very responsive and fast food delivery .,True
Delivery time is too long...better go for pathao food or foodpanda even if it cost you more money.,True
"Got wrong items or items missing several time and got no solution from helpline chat. Even once after some missing item issue, they promised to refund or send voucher of the missing amount, yet received none. Can't trust them anymore thus uninstalled the app.",True
They took Delivary Time is too long.,True
"Very very poor service. I ordered from two restaurants this morning and both orders got cancelled after keeping me awaiting for around an hour. They said restaurants were not taking orders due to May day, then why did they kept the restaurants open in their app. Unprofessional.",True
"Good, I am satisfied",True
too slow to show restaurants. update your server,True
deliver is so first,True
They Don't have any order cancellation policy. i mistakenly order as cash payment. within 1 minute i request for cancelation order. customers care said there is no cancelation policy and talking style wasn’t good. i said i will order again via card payment. they didn’t anything. Finally they thread me and they will block my account. To bad service overalls.,True
I don't know about others but it works well for me and I like the occasional offers satisfied,True
I don't know why this app is getting so many negative reviews. I think this is a solid app and the service is very good too.,True
Really bad food delivery service.,True
You know how these food delivery app services can save costs? Just keeps bots in their customer service instead of a Customer Service Personnel. Because both just copy paste the same script repeatedly instead of honestly saying that the resurant I ordered from closed 1.5 hrs ago and they made me wait 2 hrs for nothing.,True
love it,True
please allow us to give review of the food after one hour.,True
good,True
to much delivery fee!,True
"though sometimes it shows no restaurants in my area still i love it, cz the riders behaviour, good service and of course for discount. make it more fantastic.",True
"I used to love Foodi, but now it’s a total disaster. Customer service is useless, and the delivery guys? Straight-up rude. I waited two hours just for someone to pick up the phone. Last time, the guy actually said, “Ekhon order disen keno? Ami khaitesi.” Seriously? What kind of unprofessional nonsense is that? Feels like I’m dealing with thugs, not delivery men. If I could, I’d rate them zero.",True
Very bad experience.,True
"Never delivers on time, never makes sure your food is right. You can never get support even if something goes wrong.",True
"Worst food delivery app. Unprofessional rider, Unprofessional customer care service. use foodpanda, pathao food instead.",True
"terrible service! I was too tiered after getting home and ordered from a restaurant thats like 10 mins away from my home, seeing that delivery time will be 19 minues. it has been two whole hours and it says the rider is still 8 minues away. has been saying this for the entirety of the time. I'm not even hungry anymore! Uninstalling rn I should have ordered on foodpanda",True
who created such a bad app this app is the shittiest and it is very hard for me to order after 7 :00 and it goes blank every time I get inside the app.,True
Their customers service and delivery timing so too bad. Also once i got bad food from a restaurant but they failed to give proper service.,True
nothing to say....service is so bad,True
I just live 15-20 minutes away from the city center and they don't deliver. I mean I am from Sylhet and they deliver in Zindabazar but not in Majortila. Ridiculous. 👎,True
"Worst customer service ever. I ordered a cake from King's Confectionery, and it was all melted when it was delivered. After 2 hrs of harrassment, they told me they'll refund less than one-third of the amount of the cake as it was just partially damaged, and if I want I can consume it. Also ""the credits"" had to be used by the end of the day to order sth else! What kind of logic was that? And the cake was supposed to be for a occasion. Should I celebrate a birthday with a destroyed cake?",True
so bad and foodpanda best,True
They always being late in delivery than onther delivery apps.I jave ordered so many times and it's still same.,True
worst customer service,True
It can be more good,True
It takes too much time to deliver the food... Very very disappointing service. Going to uninstall the app 😡,True
Tried for the first time and I'm impressed with the amount of nonsense. Nonsensical Tracking and ultimately no food. Great Job guys. Bravo,True
"I have been with Foodie since the very beginning, but their service has now become extremely slow and poor. It now takes over two hours to get a delivery from a restaurant that's within walking distance. Their delivery personnel are also unprofessional. Experiencing this from khulshi Chittagong",True
"The worst food delivery service app in the world, I have been waiting for an hour and my food was cancelled again, there is no point in harassing people like this, this app needs to be",True
The service is just getting worse & worse day by day in Chittagong.,True
"what’s wrong with foodie i don't know. before new A.k school road have coverage & so many time i can order. since 4days foodie shows have no restaurant in my coverage. Donia to sonirakhra, is it so long? may be you have so demand now so that you people do like this.If you can't provide service people have alternative options.",True
Worst app ever.Riders cancel the order by their own as their convenience.,True
Delivery takes so long like when the rider got the order he was doing nothing for 30 mins when I called him he said his on his way took 2 hours to deliver cold food its so bad never use this app foodpanda is better,True
Late delivery,True
"Fast delivery & the riders are very well behaved,hope they will maintain their service always.",True
Dear Foodi Authority! Please develop your delivery system. increase your rider. Ordering food 10 pm and not getting before 12 is a daily day stuffs nowadays. i really want you guyz to increase rider,True
Call Center service is bad as hell,True
bad,True
"Extremely unreliable service. As of now, they failed 3 times out of 5 order. They don't send any regret message or anything. They just don't care.",True
"worst app ever , the app shows your food is preparing and just a few more minutes for two hours long , what food they are preparing?!!!also even assigns a rider that the rider doesn't even pick up the call. also no option to contact the restaurant.just wasted my time . foodpanda doesn't even show fake matches at least .",True
"one of the worst app , delivery service is too slow. delivery charge and vat are too much. often cancels the food after letting me wait for several time",True
worst food delivery app. i didn't get my order even after hours and when i complained there was no reply. literally worst app ever,True
worst rider and worst customer service,True
Worst app ever. they don't know how to estimate time from ordering. keeps showing 10mins yet it passes 1hour. totally worst app to order food. also they give vouchers but we can't place them during order. what's the point then? stupid app,True
I like foodi and somebody says this is copy of food panda right but food panda is very time less very bad Behavior that why I hate food panda,True
third class service.. maximum time the order was canceled 30-40 minutes after placing the order. their customer service helpline is also worst,True
so good! I love it!,True
"Horrible customer support! been on live chat for 20 mins. still no representative online. i orderered two times but the order was cancelled after 15 and 30 mins respectively showing progress like accepted, rider in restaurant, cooking etc.",True
Why i didn't give the last star because the food comes to late,True
great,True
"better service, polite delivery men, reasonable price.. great",True
worst delivery app.no time sense.,True
"Worst food delivery app.Takes a alot of tume,almost 1.5 -2 hr.Sometimes more than that. I Deleted it.Very bad experience. Worst.Over Hyped for the discount.But the service is worst.And also the app is very poor.",True
very bad service,True
worst service,True
The app is great so far i use almost 10 to 12 orders done.But one update need that a single rider can receive only one restaurant order. If one rider can take multiple restaurant order than it will be great.,True
nice sow bountiful,True
nice,True
good,True
Have no control over restaurants doing excessive delay. Unable to add any normal voucher. stupid customer service. No response whatsoever. No solution as well. No significant price difference from foodpanda. Even using promo foodpanda is often lower by 50 taka or more. (There are few exceptions tho).,True
very bad service.They are showing 11-16 minutes for an hour.And my order status screen is stuck at the same place with no progress,True
worst food delivery app ever,True
"Edit: They finally provided a voucher for the wrong order. Although 2 days late, at least they gave it.",True
"very bad service, provide spoiled food don't even try to refund that. don't have good delivery man also. poor support system also",True
Good,True
Poor,True
There's a food I forgot to review but after some hours I can't review it anymore ..please make me review it so next time before ordering I can remember how that food made me feel,True
By far the worst app and food delivery service. Need to make it more responsive. The customer support agents are horrible.,True
This app is full of bugs! lagging each time on my redmi note 12 pro 5g. very disappointing. needs much more improvement.,True
Stupidly slow app. And it would get slow just after placing the order.,True
services is not customer supportive,True
Not user friendly,True
very bad.,True
With lots of great features and easy to use with lots of discounts on restaurants unlike the other food ordering apps so had a great experience so far.,True
Terrible delivery experience.,True
Service was great at first. But now I haven't got any delivery before minimum one hour. Kne time my order was delivered after 2:30 hours!!! I'm switching to another app.,True
I always find more offers and good service Don't know why other peoples under rating it 🧐,True
"Whenever I use this app with mobile data, it consumes 500MB data. i don't know what it downloads or what it uses the data for. it has done this on two separate occasions. I have screenshots. please fix this or I'll switch to another app.",True
The worst food delivery app ever because you cannot track your order,True
Worst customer service ever.,True
Great service❤️,True
Sometimes it cant't accept voucher,True
Just incredible,True
Best food delivery app for me,True
"It's a good app. Easy to order, more restaurant options, fast delivery, delivery charge in minimum",True
Nice,True
Excellent !,True
Good,True
till now everything's fine to me. but the delivery time is wayyyyyy too long. it take 2 hours for them to get the food to me from very short distances.,True
Good,True
Good,True
Best ever.,True
Bruh i guess best food delivery app? Cause i am a nigt person so its hard to find some restaurant at that time but foodie always stays on so great for mid night craving peoples,True
"I ordered food through the Foodi & received the wrong item. I contacted customer support and sent a photo of the issue, but after waiting 55 minutes with no response,I still have not received any resolution. The agent only mentioned informing the concerned team, but I'm left without any help This is very disappointing. Their customer service is unresponsive & it’s frustrating to deal with this kind of service. I wouldn't recommend using this app if you expect timely support and proper assistance",True
Nice,True
They're services are good and they deliver distant location.,True
It's a horrible experience for me. They failed serve the very first order for them. Ordered Momo from West Kazipara from a 1.5 km away from a restaurant. They kept waiting me for an hour and said please try another restaurant 😕. Shame on you!,True
You're just serving in some main areas! I mean why do we need food delivery apps? Of course to get the food at our doorstep. You just deliver the food to the places that are next to the restaurant/commercial area. I mean if I'm living next to a restaurant then why do I even need this application? I can get by simply walking to that restaurant. We use food delivering apps as we live 2-3km away from the main commercial street. Try to cover whole Chittagong city.,True
All service are good.but app is too slow,True
"you forgot a very important feature: the option to tell our preferences to the restaurant for every single item, like how do i tell them ""no cheese"" for the first burger, no mayo for the second, and no lettuce for the third? what if i hate sliced cheeses and my friends hate lettuces? foodpanda has this option",True
"Let me save you a hassle. They mostly deliver rotten food and have had several issues with stale food in the past 3 months. Their customer service is terrible. They dont easily exchange stale food and don't refund at all, not even via voucher, and you won't be even able to log a complaint via this app since their support page doesn't load very often.",True
"Late service, and most importantly the feedback of service is not so good. Not recommended",True
Now I know why this app has such a low rating. Gave an order for a restaurant thats 5 mins of walking distance from my home. Its been almost 2 hours and Im still waiting for my order to arrive while I remain hungry. The rider for my order changed midway. And no response to my texts and calls from the riders. Overall a horrible experience,True
"They delivered my food with missing items, and their help center didn’t respond even after I contacted them multiple times. They didn’t even bother to offer a refund. Very unprofessional and unethical customer service!",True
Good,True
Worst service,True
Take too much time to deliver,True
This app is so good. The services are also amazing. But sometimes the delivery become so long. It’s a big problem. Please fix it.,True
Good offers But bad service,True
Good service,True
Something good,True
good,True
"Very bad experience, no effective vouchers.",True
"this is a good app for food, I am a food lover, that's why I love foodie.",True
why does it log out itself and anable to login anymore. Please fix this,True
Worst customer service,True
Good,True
1st Time Using the app.The Service was good💗,True
"Comparatively better in pricing,but need to work on estimated delivery time.",True
"I hardly got my foods in proper time in foodi. Most of the time the delivery is 2/3 times delayer than the estimated delivery time mentioned. Even if I order anything from a very nearer restaurant, it takes too much time. Disappointing!",True
worst,True
good,True
"I have been trying to access the app for the past two days but no page is coming up, it just shows loading. I uninstalled and reinstalled it, same problem, no improvement.",True
"It is very important to add a picture of the food with each food item in the Foodi app. If there is no picture of the food with the name of the food, it is difficult to order. Also, the map and order tracking quality should be improved. Restaurants should be given strict instructions to provide good quality food.",True
"I regret installing Foodi! I uninstalled Foodpanda to support a local app, but this was a huge mistake. Every order takes 2-3 hours, no matter the restaurant. No proper tracking, useless customer service, and no accountability. If I could, I’d rate -10! Foodpanda is way better. Stay away from Foodi!",True
"Far better than foodpanda. Can pre-order, sometimes more discount than foodpanda, customer service is nice they don't give wrong stuff when they don't have it. I personally have no complains except if they can allow us to select voucher instead of typing to allow us to be lazy",True
It's super slow man. Ask your developer team to optimize it.,True
Add a system where we can send our live location to rider in message of foodi app,True
THIS APP IS A SCAM! THEY STOLE MY MONEY. I placed an order with their current location feature which located me to a whole different area. Later on customer service told me they were not able to deliver my food and will not be giving me a refund as I prepaid. After giving them multiple explanations on why it is their fault for not coding their app right they still refused to refund me for my order WHICH I NEVER RECEIVED! I don't even want to put a 1 star on this.,True
Minor bugs in the app! Needs more tweaking. For example fix the refund process and other small things like that.... Overall with the delivery service satisfied!,True
Needs to fix its bugs and location problem,True
3rd class customer service. This will not survive in the long run.,True
"Worst platform to do order! They took almost 1 hour to prepare a food. Even this incident happen not one or two times, every signle order they showed 25 mintues but it take almost 1.5 hour to complete the whole process.",True
Their delivery service is worst. Very poor service. I am too much disappointed.,True
This app total useless. Delivery services too bad . and refund policy are very bad.,True
Rhere are less pick up option,True
Satisfied,True
Unprofessional and irresponsible,True
Bad,True
Always late. Never on time.,True
Good,True
Worst service ever!!The food Doesn't come on time..i ordered a kacchi and i got the kacchi after 2 hours!!,True
Service is good but very disappointing that there is no cancel option. I have made a call to cancel but the Rider didn't pick up the call and also customer service did not work.,True
The customer support is trash and theres no option to cancel order even after immediately placing it! Trying to reach customer support takes 10 businesses days so this app is just absolutely garbage at this point,True
Bad experience,True
There management (food delivery) was disgusting Very unusual,True
Bad service ever and irresponsibility,True
Good but needs to improve more,True
So good,True
Good,True
This is good. There almost all resturents are present according foodpanda but delivery time is too much late,True
"All them ads, yet you don't even deliver in Chittagong.",True
Riders always calling to confirm location is beyond annoying. The UI is bad. The picture of all the food items never loads.,True
Worst experience with their app. In the app showing restaurants have items. When you order something you have to wait 30 minutes to hear from the delivery man that the item is not available in the restaurant. What a harassment and time killing moment! Their CS is responsive but didn't take any initiative.,True
Cart is loading and loading bal,True
This food delivery company is scammer. They contacted with restaurant & providing bad food to customer. Don’t get scammed with their fake offers scam. Be careful guys!,True
worse customer service,True
Happy,True
Better then foodpanda for now.,True
Server down,True
Very unprofessional. I haven’t order received but its show Delived. And I am waiting for two hours.,True
Wonderful,True
Very slow delivery.. most of the time rider spills food while food deliver,True
Worst app in my life.ora order korar 1 hour por order cancel kore then call kore bole restaurant close or item available na.khub e lag kore app.customer service khub kharap,True
It takes them more than 30minutes to inform if a product is available or not.😑 Testing my patience in higher level for this wait limit . Estimated arrival 31 min. 1hr has passed and still no sign of arrival. Its my 3rd time facing this. Never ordering again . Had high hopes,True
"Though the user experience is now slightly better than before, some bugs are still lurking here and there. Besides, numerous essential features are missing e.g. a customer cannot update/cancel his/her order and location after placing the order (there should be a small window of 2-4 minutes). So, both the business team and the dev team should incorporate ideas and features that primarily focus on improving the customer's user experience.",True
Good,True
Good.. rider was awesome,True
Worst service,True
Very fast delivery. Excellent service.,True
Very Good❤️,True
Good,True
So much good💗🖤,True
Best,True
Bad delivery service. Delivery man called me after 30 minutes and the first thing he told me that if i want to cancel the order or not. I told him i want the order. Then he came with the food after 1:30 hour. Foodpanda delivers within 25-30 min from the same restaurant.,True
This app is really helpful and it's service is really best,True
Very disappointed... For the first time i ordered.. and they took the full money for 3 items but gave me 2 items....and when chatted to with the customer service they were slow and unwilling.. but the delivery guy was good... So i uninstalled... And deleted my account.. but kept ss of the complain conversation.... Hope u fix this and make your future customers happy... All the best...,True
Third class app pure waste,True
Where is discount,True
"When I first found my favorite restaurant on Foodie and ordered it, it was delivered very quickly. After that, I put that restaurant in my favorite list, but after a long time, when I went to look for that restaurant, I couldn't find it. So I searched every day, hoping to find it, but I couldn't find it even once. Then I thought about searching with another address. Then when I searched with another address, I found my favorite restaurant, but when I went to my previous address I can't see it.",True
Extremely poor service...waiting for 2 days for a parcel...,True
UX must improve. confused for selection or confirm and order placed is more easy.,True
Bad experience,True
The app is terribly slow,True
Horrible customer service. A restaurant ripped me off and when I complained about it they didn't even try to remedy the situation. Highly not recommended,True
"Terrible! The app can neither identify my address correctly on the map, nor does it let me enter it manually. No point in ordering if my food goes to the wrong address.",True
disgusting food and rider service,True
Great,True
Good,True
Terrible service assign rider automatically even if rider not available and also no cancellation policy which is disturbing for the user,True
"The Foodi app is so bad, but the delivery man was good",True
"It worked good at first but then I'm unable of applying any promo code, and now everytime I want to place an order it says something is wrong and takes me back to browsing.",True
"Good app. my User experience was so good with it. Gives push notification for all the actions of a running order, from start to end, allows to track the rider.",True
Good,True
Too much delivery time,True
Worst app ever there was many food delivery app but this one is worst its been 1 hour my food didn't arrive also the app doesn't notify me anything the restaurant is only 2km away from my home the app shows the food is preparing i call the rider rider told me it takes another 30 minutes it's this kind of a joke. In a single word worst apl,True
Worst experience ever. After ordering food it appeared at my doorstep after 1.30+ hour. Meanwhile I am trying to contact support Through app there is no response. Shame the way they treat their customers.,True
Now the food service is excellent but the app is one of the worst out there!,True
They deliver whole night. And the price is way less,True
Good,True
Amar payment method e cash on delivery keno asce na.,True
0 star rated app.worst app I ever had seen...💩💩💩,True
Worst app ever seen alltime going to order a food it looks fully fine bu when confirming order it says something went wrong,True
"App interferences are really good & faster delivery service. I believe, they will provide delivery coverage in all cities of BD soon.",True
Worst app ever. I ordered food and make payment with bkash. After 1hr restaurant said some foods are not available. Rider said he contacted with their office but now they are not cancelling my order and refund my money.,True
I ordered food but restaurant didn't delivery me . The rider called me and saying that the food isn't Available. They didn't cancel my order. The order is still pending. Pice of 💩 app. Foodpanda is better than this app.,True
"Bad at communicating... Poor restaurant service and also customer service is very bad,not responsive",True
It’s very bad,True
Good,True
Good Experience fast delivery,True
Instant delivery 🔥,True
Worst app ever . I can't find any restaurants in my area 😕,True
"not recommended (totally waste of time and money) -An hour after the order was confirmed, the rider called to say that the order had to be cancelled. The vendor could not be found/closed. - Most of the food has no pictures -The store is full of unidentifiable & Very few food stores",True
Every time i open the app it wants to get update its so boring,True
Horrible experience with rider. Train your riders if you wanna make sure of quality service. Rider kept me waiting for 1 hour while roaming here and there. Don't know what was he up to. Poor experience.,True
Good,True
First time i use the app... Most valuable part is the quantity of their food was just right....It was the same quantity as like as the normal restaurant food... And the Manual Location system is insane... These are the most important 2 things that I can't find other apps,True
Can't add any promo code. Always say invalid .,True
Refund policy is the worst...,True
"Best service, Quality and Quantity also good.",True
App is too slow. Experience is not good,True
You force flat percent and stop us from using other codes,True
Experienced worst,True
"Very poor response, does not do anything if the food is damaged or inaccurate. Doesn't evem provide a refund, not even a step which should be taken. Everytime when something is off with the food , they do not co operate responsibly. Very poor response.",True
Does work properly.,True
FIX YOUR SUPPORT MAYBE? WHY CAN'T I REACH THE FOODI SUPPORT WHEN SOMETHING I ORDERED 1HR AGO AND DOESN'T SHOW ANY SIGNS OF SHOWING UP!,True
Excellent app with excellent offer,True
This app so poor after browsing when i wanted to view my cart it gave an error and reset to homepage. What's the use of great discount if cant even access it.,True
"Worst customer service. Vouchers dont work, and neither does their incompetent app.",True
They ruined one of my order and when i complained they said they'll look into it but did nothing,True
"The customer service is worst-ever. Without any contact, they cancel order. Their responses don’t meet customer satisfaction. They don’t explain any reason for order cancellation.",True
"Worse experience. Not user friendly & convenient at all. Why restaurants are showing on front end if they closed,?",True
"Apps don't work well, it's work very slow.",True
"Better than foodpanda, it cover a big area than foodpanda, bt there is only few restaurant, bt new restaurant come everyday💖",True
"Worst app with disgusting service...their delevery time is like 1 or 2+++ hour but they show 33-39 munites....I ordered 3 times.. Every single order had been delivered within 1.4h++h.....It is really bad experience but the developer,manager,employees don't make any action with these...so I will delete this app and no longer with this any more...bye bye",True
"They don't fix any order issue, u just have to accept what ever they send, chapri company",True
Two voucher can't be applied at once,True
Wonder interface which helps a lot to find Restaurant and most importantly the Delivery time is very good.,True
Nice 👍,True
Love foody,True
Improved a lot than how it was.,True
Not very good but I think they try to improve,True
Soo good for my location,True
The delivery time is too longer.and the real Time location is not showing the same rider location.when the food comes it soggy,True
Help section does not work,True
Very Slow Apps Slow service,True
nice experience,True
"Far more better than the competitor , well optimised and decorated. And my suggestion will be add system where customers can provide a picture on their review. Because it will be a better for the restaurant's if they provide quality foods and it will be also good for the customers if the restaurant didn't provided quality foods.",True
Very bad service 😀,True
Nice,True
Not pretty bad,True
"Very dissapointing service! Gives promo but deliver the item not ordered but matched with the promo price! Then delivery man tells u to consume the given order & when complaint is done, response is late! Gives voucher as apology but there is so many conditions & can't be used in preferred items of choice!",True
Fake voucher,True
worst food delivery service,True
It's good 9/10 experience,True
This is one of the worst app. It takes low time than Foodpanda. But the food quality of it is very very very bad. I give a suggestion pls anyone don't order food from this . Foodpanda is more better than it .. Also I become sick after taking food from it 😡😡😡😡👎👎👎👎👎👎,True
Too bad,True
"The most abysmal food delivery app. They have employed only one delivery person for the entire city. As a result, I received my food nearly three hours after it was picked up from the restaurant. Just imagine how dreadful their service is.",True
"Garbage service. Delivery man keeps calling me to cancel order because it'll take a while, I get wrong order, delivery takes 2 hours! What a shitshow!",True
Horrible experience !!! Full of bugs and support option doesn't even work 😑 Foodpanda 10 times better,True
"Horrible! It does not matter if you are delivering food at a cheaper cost than the competitors if your Customer Care and Deliverymen are unresponsive. I have experienced many instances where the delivery person simply did not bother to go place an order at the restaurant because he had no money. He did not cancel the order nor update me and after waiting for an hour, this is what he told me. Even today I have faced similar issue. Fix your operations team first before trying to operate.",True
"Most of the time failed to order desired item, due too app issue, informed few times still no progress at all, Update on 15 th Dec 24 This just stupidity one of there store delivered low quality food and after making complains on time they failed to solve the issue after 2 hours, asking me to wait for 24 hours for results. They are copy cat of foodpanda but don't know how to solve issues. Cheap",True
I can't add my address!! facing error everytime!! ridiculous! how am I gonna order if I can't add my address??,True
Divery always ok but quality of food is not enough better,True
"So, poor delivery system. Every time i order food, it shows 20-30 min , but it takes 2 -3 hours to deliver . So disappointing. Also, I couldn't even put my home address there. I don't know why. !!!",True
Very bad experience regarding delivery of the food. The riders are very unprofessional and customer care is not supportive at all. They make their own rule and didn’t care about the customers at all.,True
😠😠😠😠 Your delivery system is too bad. I ordered a dish but you didn't gave me any call or messages and you cancelled my order without any reason 😕😕. I was about give my sister a surprise but you ruined it all 😞😞😞.,True
Foodpanda is much more batter then foodi. So avoid it.,True
"Worst design. And the restaurants are indifferent. After take a order , then suddenly cancelled without any valid reason. Poor service ... It should be given -5 star. But I can't",True
"good deals, but please enforce restaurants to add pictures. otherwise its hard to understand what I'm ordering. i ended up not ordering a few times just because I didn't know what to expect",True
Good,True
This app refund policy is worst. Also the support team's communication is weak. They accept food order but doesn't deliver in time. Also if a restaurant has no food but they accepts order and even they doesn't call to let you know that the food is over. I called them after 1 hour then they checked and let me know that restaurant is closed then why they accept the order and whole night I had to fight with my hunger. Next day they didn't gave me any refund. worst app,True
Nice,True
Worst app I have ever seen,True
"Worst experience. When u only cover less than a hlf km distance then why are u claiming that u can delever food??very low area coverage and no offer found but kacchi vai posted themselves that they have offer on foodie app, but app doesnt even show kacchi vai restaurant even if u search that",True
Help center Doesn't work.,True
"Make 3 orderes, first was fine Second and third order money deducted from the account but there was no active order nor did I receive any.",True
Really amazing.... ❤️,True
Cant find registered restaurant while searching,True
It's not working that's dissapointed,True
"The most unreliable service ever. No logistics, no communication, nothing ever gets delivered on time.",True
"Good food service. But I have some requests, Please place the payment method options at the top. Add a second confirmation option showing the full details and payment method before placing order.",True
"One of the worst food delivery apps ever! They don't have any complaint section for the restaurants or delivery person. They won't even take any responsibility or compensate for late deliveries, bad food or worst packaging condition.",True
It’s a best food delivery app. It offers very much discount on every order. I love itb🖤🖤🔥,True
"Absolutely terrible experience with the FOODI app. My order was delayed for hours with vague status updates. Customer service was responsive but completely unhelpful—they just kept giving generic responses and made no real effort to fix the issue. After waiting forever, the food never even arrived. A complete waste of my time. Stay away from this app!",True
Good,True
The worst app I used ever. Didn't get my food on time. They were late almost 2 hours. I ordered for the first time And get so disappointed. I'll never recommend anyone to use this app ever. And also the management isn't good enough.Also when I want to open the account they gave instructions to use capital letter small letter and so on. I followed all the instructions though the account isn't opened. After so many attempts then I can open my account.,True
Very slow,True
Pls make it available in my location or stop showing me ads,True
Best Food Delivery App Right Now,True
Always best,True
This app is very slow it takes too much time to load between every activity in the app.,True
